time,theta1,omega1,theta2,omega2,lensX,lensY
3.75,5.80113,5.80113,4.98154,4.98154,-7.6245,0.579541
3.76,5.86789,5.86789,5.07813,5.07813,-7.74,0.558449
3.77,5.82367,5.82367,5.17632,5.17632,-7.77817,0.457744
3.78,5.67733,5.67733,5.26673,5.26673,-7.73862,0.290338
3.79,5.44433,5.44433,5.33446,5.33446,-7.62175,0.0776929
3.8,5.14477,5.14477,5.36104,5.36104,-7.42873,-0.152929
3.81,4.80092,4.80092,5.32695,5.32695,-7.16148,-0.371959
3.82,4.43452,4.43452,5.2142,5.2142,-6.82268,-0.551318
3.83,4.06423,4.06423,5.00894,5.00894,-6.4157,-0.66801
3.84,3.70351,3.70351,4.70346,4.70346,-5.94462,-0.707075
3.85,3.35921,3.35921,4.29755,4.29755,-5.41415,-0.663504
3.86,3.03115,3.03115,3.7989,3.7989,-4.82958,-0.542883
3.87,2.71251,2.71251,3.22259,3.22259,-4.19675,-0.360677
3.88,2.39126,2.39126,2.58959,2.58959,-3.52199,-0.140245
3.89,2.05216,2.05216,1.92467,1.92467,-2.81204,0.0901508
3.9,1.67936,1.67936,1.25372,1.25372,-2.074,0.300973
3.91,1.25895,1.25895,0.601064,0.601064,-1.31523,0.465194
3.92,0.781404,0.781404,-0.0130405,-0.0130405,-0.543315,0.561757
3.93,0.243429,0.243429,-0.574389,-0.574389,0.234024,0.578284
3.94,-0.350986,-0.350986,-1.07599,-1.07599,1.00903,0.512656
3.95,-0.990415,-0.990415,-1.51832,-1.51832,1.77394,0.373286
3.96,-1.65682,-1.65682,-1.90861,-1.90861,2.52114,0.178043
3.97,-2.32722,-2.32722,-2.25928,-2.25928,3.24314,-0.0480421
3.98,-2.97602,-2.97602,-2.58572,-2.58572,3.93274,-0.275984
3.99,-3.57768,-3.57768,-2.90373,-2.90373,4.58305,-0.476558
4,-4.10943,-4.10943,-3.22689,-3.22689,5.18756,-0.62405
4.01,-4.55362,-4.55362,-3.56431,-3.56431,5.74024,-0.699551
4.02,-4.89951,-4.89951,-3.91892,-3.91892,6.23557,-0.693381
4.03,-5.14414,-5.14414,-4.28666,-4.28666,6.66859,-0.60633
4.04,-5.29237,-5.29237,-4.6566,-4.6566,7.03498,-0.44956
4.05,-5.3558,-5.3558,-5.01191,-5.01191,7.33108,-0.243169
4.06,-5.35107,-5.35107,-5.33181,-5.33181,7.55393,-0.0136182
4.07,-5.29739,-5.29739,-5.5939,-5.5939,7.70131,0.209663
4.08,-5.21398,-5.21398,-5.77691,-5.77691,7.77173,0.398049
4.09,-5.11742,-5.11742,-5.86325,-5.86325,7.7645,0.527386
4.1,-5.01947,-5.01947,-5.84126,-5.84126,7.6797,0.581093
4.11,-4.92562,-4.92562,-5.70666,-5.70666,7.51816,0.552285
4.12,-4.83438,-4.83438,-5.46321,-5.46321,7.2815,0.444655
4.13,-4.73767,-4.73767,-5.12234,-5.12234,6.97208,0.272001
4.14,-4.62204,-4.62204,-4.70188,-4.70188,6.59301,0.0564596
4.15,-4.47061,-4.47061,-4.22406,-4.22406,6.14806,-0.174336
4.16,-4.2656,-4.2656,-3.71293,-3.71293,5.64167,-0.390797
4.17,-3.99098,-3.99098,-3.19171,-3.19171,5.07892,-0.56517
4.18,-3.6349,-3.6349,-2.68016,-2.68016,4.46543,-0.675101
4.19,-3.19174,-3.19174,-2.19261,-2.19261,3.80731,-0.706496
4.2,-2.66331,-2.66331,-1.73653,-1.73653,3.11116,-0.655328
4.21,-2.05915,-2.05915,-1.31222,-1.31222,2.38391,-0.52816
4.22,-1.39593,-1.39593,-0.913271,-0.913271,1.63285,-0.341293
4.23,-0.695909,-0.695909,-0.52806,-0.52806,0.865477,-0.118687
4.24,0.0153211,0.0153211,-0.141827,-0.141827,0.0894534,0.111121
4.25,0.711441,0.711441,0.260779,0.260779,-0.687464,0.318666
4.26,1.36815,1.36815,0.693086,0.693086,-1.45751,0.47734
4.27,1.96561,1.96561,1.16404,1.16404,-2.213,0.566801
4.28,2.49039,2.49039,1.6764,1.6764,-2.94637,0.575579
4.29,2.93651,2.93651,2.2258,2.2258,-3.65031,0.502548
4.3,3.30561,3.30561,2.80064,2.80064,-4.31777,0.357071
4.31,3.60617,3.60617,3.383,3.383,-4.94209,0.1578
4.32,3.85183,3.85183,3.95043,3.95043,-5.51703,-0.0697177
4.33,4.05917,4.05917,4.47822,4.47822,-6.03685,-0.296313
4.34,4.24505,4.24505,4.94217,4.94217,-6.49634,-0.492935
4.35,4.42405,4.42405,5.3212,5.3212,-6.89093,-0.634375
4.36,4.60621,4.60621,5.5997,5.5997,-7.21667,-0.7025
4.37,4.7954,4.7954,5.7692,5.7692,-7.4703,-0.688575
4.38,4.98857,4.98857,5.82916,5.82916,-7.64929,-0.594387
4.39,5.17591,5.17591,5.78686,5.78686,-7.75185,-0.43201
4.4,5.34197,5.34197,5.6563,5.6563,-7.77696,-0.222263
4.41,5.46758,5.46758,5.45631,5.45631,-7.72436,0.00796459
4.42,5.53222,5.53222,5.20814,5.20814,-7.59458,0.229155
4.43,5.51676,5.51676,4.93276,4.93276,-7.38892,0.412951
4.44,5.40599,5.40599,4.64827,4.64827,-7.10943,0.535788
4.45,5.19075,5.19075,4.36779,4.36779,-6.75891,0.581918
4.46,4.86934,4.86934,4.09799,4.09799,-6.34085,0.545426
4.47,4.44801,4.44801,3.83849,3.83849,-5.85944,0.430992
4.48,3.94054,3.94054,3.58234,3.58234,-5.31949,0.253286
4.49,3.36687,3.36687,3.31724,3.31724,-4.72638,0.0350919
4.5,2.75095,2.75095,3.02759,3.02759,-4.08605,-0.195617
4.51,2.11823,2.11823,2.69701,2.69701,-3.40489,-0.409263
4.52,1.49288,1.49288,2.31094,2.31094,-2.68971,-0.578454
4.53,0.895308,0.895308,1.85909,1.85909,-1.94766,-0.681499
4.54,0.340086,0.340086,1.33737,1.33737,-1.18614,-0.705188
4.55,-0.165255,-0.165255,0.749009,0.749009,-0.412776,-0.646483
4.56,-0.620573,-0.620573,0.104791,0.104791,0.364713,-0.51291
4.57,-1.03248,-1.03248,-0.577681,-0.577681,1.13856,-0.321594
4.58,-1.41286,-1.41286,-1.2756,-1.2756,1.90103,-0.0970644
4.59,-1.77668,-1.77668,-1.96321,-1.96321,2.6445,0.131894
4.6,-2.13944,-2.13944,-2.61452,-2.61452,3.36156,0.335927
4.61,-2.51457,-2.51457,-3.20595,-3.20595,4.04502,0.488877
4.62,-2.91111,-2.91111,-3.71882,-3.71882,4.68807,0.571134
4.63,-3.33197,-3.33197,-4.14112,-4.14112,5.28427,0.572152
4.64,-3.77304,-3.77304,-4.46855,-4.46855,5.82768,0.4918
4.65,-4.22318,-4.22318,-4.70455,-4.70455,6.31286,0.340381
4.66,-4.66525,-4.66525,-4.85943,-4.85943,6.73496,0.137308
4.67,-5.07785,-5.07785,-4.94861,-4.94861,7.08977,-0.0913852
4.68,-5.43774,-5.43774,-4.99031,-4.99031,7.37375,-0.316378
4.69,-5.72252,-5.72252,-5.00293,-5.00293,7.58404,-0.508825
4.7,-5.91326,-5.91326,-5.00243,-5.00243,7.71856,-0.644052
4.71,-5.99675,-5.99675,-5.00012,-5.00012,7.77596,-0.704724
4.72,-5.96708,-5.96708,-5.00108,-5.00108,7.75566,-0.683062
4.73,-5.82635,-5.82635,-5.0035,-5.0035,7.65787,-0.581842
4.74,-5.58445,-5.58445,-4.9989,-4.9989,7.48356,-0.414043
4.75,-5.2578,-5.2578,-4.9733,-4.9733,7.23448,-0.201176
4.76,-4.86748,-4.86748,-4.90915,-4.90915,6.91312,0.0294677
4.77,-4.43665,-4.43665,-4.78782,-4.78782,6.52268,0.248317
4.78,-3.98791,-3.98791,-4.59223,-4.59223,6.06708,0.427315
4.79,-3.54072,-3.54072,-4.30936,-4.30936,5.55085,0.543513
4.8,-3.10925,-3.10925,-3.93234,-3.93234,4.97915,0.582013
4.81,-2.70103,-2.70103,-3.46171,-3.46171,4.35771,0.53788
4.82,-2.31645,-2.31645,-2.90586,-2.90586,3.69273,0.416771
4.83,-1.94924,-1.94924,-2.28047,-2.28047,2.99085,0.234214
4.84,-1.58779,-1.58779,-1.60704,-1.60704,2.25909,0.0136137
4.85,-1.21729,-1.21729,-0.910758,-0.910758,1.50475,-0.216748
4.86,-0.822169,-0.822169,-0.217823,-0.217823,0.735385,-0.427337
4.87,-0.388783,-0.388783,0.447235,0.447235,-0.041332,-0.591154
4.88,0.0922342,0.0922342,1.06408,1.06408,-0.817636,-0.687197
4.89,0.624105,0.624105,1.61851,1.61851,-1.58577,-0.703153
4.9,1.20285,1.20285,2.10367,2.10367,-2.33806,-0.636976
4.91,1.81715,1.81715,2.52023,2.52023,-3.06699,-0.497151
4.92,2.44919,2.44919,2.87572,2.87572,-3.76528,-0.301603
4.93,3.07629,3.07629,3.18293,3.18293,-4.42594,-0.0754031
4.94,3.6733,3.6733,3.4577,3.4577,-5.04238,0.152448
4.95,4.21519,4.21519,3.71634,3.71634,-5.60844,0.352738
4.96,4.67981,4.67981,3.973,3.973,-6.11846,0.49979
4.97,5.05023,5.05023,4.23741,4.23741,-6.56735,0.574749
4.98,5.31647,5.31647,4.51319,4.51319,-6.95062,0.568007
4.99,5.47645,5.47645,4.79702,4.79702,-7.26444,0.480426
5,5.53588,5.53588,5.07875,5.07875,-7.50567,0.323236
5.01,5.50731,5.50731,5.34242,5.34242,-7.67192,0.11659
5.02,5.4083,5.4083,5.56813,5.56813,-7.7615,-0.11302
5.03,5.25903,5.25903,5.73442,5.73442,-7.77354,-0.336156
5.04,5.07964,5.07964,5.82099,5.82099,-7.70791,-0.52421
5.05,4.88765,4.88765,5.81124,5.81124,-7.56526,-0.653073
5.06,4.69575,4.69575,5.6945,5.6945,-7.34702,-0.706223
5.07,4.5103,4.5103,5.46751,5.46751,-7.05537,-0.676847
5.08,4.33069,4.33069,5.13497,5.13497,-6.69323,-0.56871
5.09,4.14968,4.14968,4.70925,4.70925,-6.26421,-0.395677
5.1,3.95462,3.95462,4.20908,4.20908,-5.7726,-0.179932
5.11,3.72941,3.72941,3.65748,3.65748,-5.22332,0.0508667
5.12,3.45702,3.45702,3.07925,3.07925,-4.62184,0.267128
5.13,3.1221,3.1221,2.49825,2.49825,-3.97419,0.441126
5.14,2.71343,2.71343,1.93483,1.93483,-3.28682,0.550553
5.15,2.22597,2.22597,1.40377,1.40377,-2.56662,0.58138
5.16,1.662,1.662,0.912953,0.912953,-1.82077,0.529655
5.17,1.03148,1.03148,0.462952,0.462952,-1.05672,0.402009
5.18,0.351381,0.351381,0.0475983,0.0475983,-0.282121,0.214807
5.19,-0.355851,-0.355851,-0.344608,-0.344608,0.495299,-0.0079505
5.2,-1.06453,-1.06453,-0.728367,-0.728367,1.26777,-0.237704
5.21,-1.74837,-1.74837,-1.11905,-1.11905,2.02757,-0.444998
5.22,-2.38322,-2.38322,-1.53008,-1.53008,2.76712,-0.603256
5.23,-2.94949,-2.94949,-1.97059,-1.97059,3.47902,-0.692189
5.24,-3.4341,-3.4341,-2.44359,-2.44359,4.15615,-0.700394
5.25,-3.83152,-3.83152,-2.94506,-2.94506,4.79176,-0.62682
5.26,-4.14392,-4.14392,-3.46383,-3.46383,5.37949,-0.4809
5.27,-4.3804,-4.3804,-3.98252,-3.98252,5.91348,-0.28134
5.28,-4.55525,-4.55525,-4.47927,-4.47927,6.38837,-0.0537272
5.29,-4.68577,-4.68577,-4.93009,-4.93009,6.79944,0.172758
5.3,-4.78958,-4.78958,-5.31153,-5.31153,7.14256,0.36908
5.31,-4.88205,-4.88205,-5.60339,-5.60339,7.41433,0.510067
5.32,-4.97404,-4.97404,-5.79096,-5.79096,7.61201,0.577645
5.33,-5.07029,-5.07029,-5.86671,-5.86671,7.73363,0.563149
5.34,-5.16863,-5.16863,-5.8311,-5.8311,7.77798,0.468438
5.35,-5.26014,-5.26014,-5.6924,-5.6924,7.74462,0.305655
5.36,-5.33031,-5.33031,-5.46561,-5.46561,7.63387,0.0956691
5.37,-5.36089,-5.36089,-5.17054,-5.17054,7.44685,-0.134598
5.38,-5.33233,-5.33233,-4.8294,-4.8294,7.18542,-0.355624
5.39,-5.22642,-5.22642,-4.46406,-4.46406,6.8522,-0.539073
5.4,-5.0289,-5.0289,-4.09351,-4.09351,6.45052,-0.661425
5.41,-4.73151,-4.73151,-3.73168,-3.73168,5.98438,-0.706994
5.42,-4.33342,-4.33342,-3.38599,-3.38599,5.45845,-0.669937
5.43,-3.8417,-3.8417,-3.0568,-3.0568,4.87798,-0.555006
5.44,-3.27087,-3.27087,-2.7378,-2.7378,4.24877,-0.376935
5.45,-2.64151,-2.64151,-2.41728,-2.41728,3.57711,-0.158555
5.46,-1.97818,-1.97818,-2.08019,-2.08019,2.8697,0.0721376
5.47,-1.30678,-1.30678,-1.71063,-1.71063,2.13363,0.285566
5.48,-0.651857,-0.651857,-1.29443,-1.29443,1.37623,0.454367
5.49,-0.0340726,-0.0340726,-0.821648,-0.821648,0.605086,0.5569
5.5,0.531832,0.531832,-0.288438,-0.288438,-0.172106,0.580019
5.51,1.03827,1.03827,0.301806,0.301806,-0.947578,0.52076
5.52,1.48514,1.48514,0.938232,0.938232,-1.71358,0.38672
5.53,1.87917,1.87917,1.60328,1.60328,-2.46246,0.195085
5.54,2.23245,2.23245,2.27428,2.27428,-3.18674,-0.0295764
5.55,2.56023,2.56023,2.92575,2.92575,-3.87918,-0.258462
5.56,2.87837,2.87837,3.53206,3.53206,-4.53286,-0.462227
5.57,3.20072,3.20072,4.0701,4.0701,-5.14124,-0.614747
5.58,3.5368,3.5368,4.52176,4.52176,-5.69826,-0.696469
5.59,3.8901,3.8901,4.87568,4.87568,-6.19834,-0.696914
5.6,4.25711,4.25711,5.12831,5.12831,-6.63649,-0.616026
5.61,4.62742,4.62742,5.28386,5.28386,-7.00834,-0.464176
5.62,4.98462,4.98462,5.35349,5.35349,-7.31015,-0.260831
5.63,5.30816,5.30816,5.3535,5.3535,-7.53893,-0.0320613
5.64,5.57566,5.57566,5.303,5.303,-7.69238,0.192803
5.65,5.76568,5.76568,5.2213,5.2213,-7.76896,0.384933
5.66,5.86024,5.86024,5.12527,5.12527,-7.76793,0.519696
5.67,5.84713,5.84713,5.02715,5.02715,-7.68928,0.579816
5.68,5.72147,5.72147,4.93293,4.93293,-7.5338,0.557583
5.69,5.48637,5.48637,4.8417,4.8417,-7.30305,0.45585
5.7,5.15267,5.15267,4.74586,4.74586,-6.99932,0.287657
5.71,4.73778,4.73778,4.63232,4.63232,-6.62566,0.0745695
5.72,4.26365,4.26365,4.4844,4.4844,-6.1858,-0.156094
5.73,3.75429,3.75429,4.28429,4.28429,-5.68414,-0.374761
5.74,3.23309,3.23309,4.01571,4.01571,-5.12567,-0.553397
5.75,2.72017,2.72017,3.66642,3.66642,-4.516,-0.6691
5.76,2.23033,2.23033,3.23023,3.23023,-3.8612,-0.707035
5.77,1.77165,1.77165,2.70834,2.70834,-3.16783,-0.66234
5.78,1.34495,1.34495,2.10968,2.10968,-2.4428,-0.540745
5.79,0.944357,0.944357,1.45042,1.45042,-1.69336,-0.357838
5.8,0.558568,0.558568,0.752414,0.752414,-0.927004,-0.13707
5.81,0.172988,0.172988,0.0411037,0.0411037,-0.151386,0.0932561
5.82,-0.227784,-0.227784,-0.657154,-0.657154,0.625745,0.30361
5.83,-0.657327,-0.657327,-1.3178,-1.3178,1.39662,0.467024
5.84,-1.12501,-1.12501,-1.92057,-1.92057,2.15355,0.562546
5.85,-1.63414,-1.63414,-2.45146,-2.45146,2.88895,0.577931
5.86,-2.18092,-2.18092,-2.90388,-2.90388,3.5955,0.511205
5.87,-2.75431,-2.75431,-3.27888,-3.27888,4.26611,0.370924
5.88,-3.33686,-3.33686,-3.58445,-3.58445,4.8941,0.175073
5.89,-3.90636,-3.90636,-3.8339,-3.8339,5.47319,-0.0512397
5.9,-4.43822,-4.43822,-4.04366,-4.04366,5.9976,-0.278999
5.91,-4.90808,-4.90808,-4.23067,-4.23067,6.46207,-0.479004
5.92,-5.29453,-5.29453,-4.40978,-4.40978,6.86199,-0.625614
5.93,-5.58145,-5.58145,-4.59146,-4.59146,7.19333,-0.700032
5.94,-5.75976,-5.75976,-4.78011,-4.78011,7.45281,-0.692717
5.95,-5.82827,-5.82827,-4.97323,-4.97323,7.63782,-0.604607
5.96,-5.79369,-5.79369,-5.16154,-5.16154,7.74651,-0.446998
5.97,-5.66951,-5.66951,-5.32996,-5.32996,7.77781,-0.240097
5.98,-5.47429,-5.47429,-5.45954,-5.45954,7.73139,-0.0104298
5.99,-5.22917,-5.22917,-5.52977,-5.52977,7.60772,0.212559
6,-4.95523,-4.95523,-5.52131,-5.52131,7.40803,0.40028
6.01,-4.67091,-4.67091,-5.41856,-5.41856,7.13433,0.528668
6.02,-4.38978,-4.38978,-5.21181,-5.21181,6.78935,0.581261
6.03,-4.11904,-4.11904,-4.89872,-4.89872,6.37653,0.551317
6.04,-3.85891,-3.85891,-4.48494,-4.48494,5.89999,0.442675
6.05,-3.60288,-3.60288,-3.98368,-3.98368,5.36451,0.269263
6.06,-3.33903,-3.33903,-3.41443,-3.41443,4.77542,0.053315
6.07,-3.05195,-3.05195,-2.80095,-2.80095,4.13862,-0.177484
6.08,-2.7252,-2.7252,-2.16864,-2.16864,3.46047,-0.393545
6.09,-2.34399,-2.34399,-1.5419,-1.5419,2.74774,-0.567166
6.1,-1.89763,-1.89763,-0.941492,-0.941492,2.00756,-0.676089
6.11,-1.38145,-1.38145,-0.382524,-0.382524,1.24732,-0.706348
6.12,-0.798097,-0.798097,0.12689,0.12689,0.474615,-0.654065
6.13,-0.157764,-0.157764,0.586031,0.586031,-0.302831,-0.525942
6.14,0.522442,0.522442,1.00102,1.00102,-1.07725,-0.338406
6.15,1.22005,1.22005,1.38339,1.38339,-1.84091,-0.1155
6.16,1.90945,1.90945,1.74795,1.74795,-2.58617,0.114199
6.17,2.56456,2.56456,2.11026,2.11026,-3.30559,0.32124
6.18,3.16152,3.16152,2.484,2.484,-3.99199,0.479081
6.19,3.68118,3.68118,2.87864,2.87864,-4.63849,0.567485
6.2,4.11096,4.11096,3.29762,3.29762,-5.23866,0.575118
6.21,4.44592,4.44592,3.73739,3.73739,-5.78647,0.501002
6.22,4.68891,4.68891,4.18737,4.18737,-6.27648,0.354638
6.23,4.84973,4.84973,4.63082,4.63082,-6.70377,0.154792
6.24,4.9435,4.9435,5.04661,5.04661,-7.06407,-0.0729156
6.25,4.98829,4.98829,5.41155,5.41155,-7.3538,-0.29929
6.26,5.0026,5.0026,5.70307,5.70307,-7.57005,-0.49531
6.27,5.00265,5.00265,5.90187,5.90187,-7.71066,-0.635843
6.28,5.0002,5.0002,5.99422,5.99422,-7.77423,-0.702873
6.29,5.00088,5.00088,5.97359,5.97359,-7.76012,-0.687806
6.3,5.00342,5.00342,5.84144,5.84144,-7.66848,-0.592574
6.31,4.99983,4.99983,5.60707,5.60707,-7.50021,-0.429385
6.32,4.97651,4.97651,5.28645,5.28645,-7.257,-0.219162
6.33,4.91611,4.91611,4.90035,4.90035,-6.94129,0.0111427
6.34,4.8,4.8,4.4719,4.4719,-6.55622,0.232004
6.35,4.61086,4.61086,4.02382,4.02382,-6.10564,0.415104
6.36,4.33529,4.33529,3.5759,3.5759,-5.59406,0.53697
6.37,3.96585,3.96585,3.14281,3.14281,-5.02658,0.581978
6.38,3.50247,3.50247,2.73263,2.73263,-4.40888,0.544356
6.39,2.95292,2.95292,2.34632,2.34632,-3.74713,0.428929
6.4,2.33234,2.33234,1.97809,1.97809,-3.04793,0.250494
6.41,1.66185,1.66185,1.6167,1.6167,-2.31829,0.0319294
6.42,0.966425,0.966425,1.24749,1.24749,-1.56548,-0.198745
6.43,0.272285,0.272285,0.854877,0.854877,-0.797024,-0.411955
6.44,-0.395808,-0.395808,0.424951,0.424951,-0.0206075,-0.580365
6.45,-1.0171,-1.0171,-0.0520645,-0.0520645,0.756015,-0.682384
6.46,-1.57686,-1.57686,-0.579933,-0.579933,1.52508,-0.704933
6.47,-2.0676,-2.0676,-1.15526,-1.15526,2.27891,-0.645121
6.48,-2.48943,-2.48943,-1.76731,-1.76731,3.00997,-0.510616
6.49,-2.84937,-2.84937,-2.39871,-2.39871,3.71096,-0.318663
6.5,-3.15987,-3.15987,-3.02712,-3.02712,4.37486,-0.0938704
6.51,-3.43662,-3.43662,-3.62746,-3.62746,4.99506,0.134941
6.52,-3.69598,-3.69598,-4.1746,-4.1746,5.56534,0.338437
6.53,-3.95237,-3.95237,-4.64608,-4.64608,6.08002,0.490527
6.54,-4.21594,-4.21594,-5.02446,-5.02446,6.53395,0.571712
6.55,-4.49084,-4.49084,-5.29919,-5.29919,6.92259,0.571585
6.56,-4.77432,-4.77432,-5.46751,-5.46751,7.24207,0.490161
6.57,-5.05674,-5.05674,-5.53457,-5.53457,7.48919,0.33788
6.58,-5.32254,-5.32254,-5.51242,-5.51242,7.66147,0.134265
6.59,-5.55205,-5.55205,-5.41829,-5.41829,7.75721,-0.0945798
6.6,-5.72385,-5.72385,-5.27227,-5.27227,7.77543,-0.319314
6.61,-5.81744,-5.81744,-5.09459,-5.09459,7.71597,-0.511127
6.62,-5.81584,-5.81584,-4.90307,-4.90307,7.57941,-0.645425
6.63,-5.70785,-5.70785,-4.71084,-4.71084,7.36712,-0.704991
6.64,-5.48956,-5.48956,-4.5248,-4.5248,7.08123,-0.682189
6.65,-5.16507,-5.16507,-4.34491,-4.34491,6.72457,-0.579941
6.66,-4.74616,-4.74616,-4.16442,-4.16442,6.30073,-0.411357
6.67,-4.25112,-4.25112,-3.97103,-3.97103,5.81394,-0.198051
6.68,-3.70271,-3.70271,-3.74885,-3.74885,5.26905,0.032632
6.69,-3.12569,-3.12569,-3.48082,-3.48082,4.67151,0.251115
6.7,-2.54411,-2.54411,-3.15136,-3.15136,4.0273,0.429388
6.71,-1.97867,-1.97867,-2.74884,-2.74884,3.34285,0.544595
6.72,-1.44465,-1.44465,-2.26767,-2.26767,2.625,0.581966
6.73,-0.950505,-0.950505,-1.70953,-1.70953,1.88093,0.536709
6.74,-0.497398,-0.497398,-1.08377,-1.08377,1.11805,0.414627
6.75,-0.0796476,-0.0796476,-0.406856,-0.406856,0.34401,0.231372
6.76,0.31389,0.31389,0.29913,0.29913,-0.43347,0.010437
6.77,0.697751,0.697751,1.00867,1.00867,-1.20662,-0.219851
6.78,1.08735,1.08735,1.69542,1.69542,-1.96771,-0.429969
6.79,1.49636,1.49636,2.33495,2.33495,-2.70915,-0.592978
6.8,1.93431,1.93431,2.90726,2.90726,-3.42351,-0.687978
6.81,2.40478,2.40478,3.39868,3.39868,-4.10367,-0.702792
6.82,2.9043,2.9043,3.80306,3.80306,-4.74282,-0.635518
6.83,3.42226,3.42226,4.12199,4.12199,-5.33459,-0.494783
6.84,3.94171,3.94171,4.36404,4.36404,-5.87305,-0.29863
6.85,4.44108,4.44108,4.54319,4.54319,-6.35283,-0.0722054
6.86,4.89643,4.89643,4.67658,4.67658,-6.76914,0.15546
6.87,5.2842,5.2842,4.7819,4.7819,-7.11781,0.355179
6.88,5.58382,5.58382,4.87481,4.87481,-7.39537,0.501346
6.89,5.78007,5.78007,4.96658,4.96658,-7.59903,0.575222
6.9,5.86481,5.86481,5.06248,5.06248,-7.72676,0.567335
6.91,5.83787,5.83787,5.16089,5.16089,-7.7773,0.478696
6.92,5.70691,5.70691,5.25341,5.25341,-7.75012,0.320669
6.93,5.48646,5.48646,5.32592,5.32592,-7.6455,0.113515
6.94,5.19603,5.19603,5.36037,5.36037,-7.4645,-0.116208
6.95,4.85773,4.85773,5.33721,5.33721,-7.20891,-0.339048
6.96,4.49356,4.49356,5.23806,5.23806,-6.8813,-0.526436
6.97,4.12284,4.12284,5.04823,5.04823,-6.48492,-0.654347
6.98,3.75995,3.75995,4.75893,4.75893,-6.02376,-0.706382
6.99,3.41287,3.41287,4.3687,4.3687,-5.5024,-0.675871
7,3.08252,3.08252,3.88399,3.88399,-4.92607,-0.566724
7.01,2.76308,2.76308,3.31877,3.31877,-4.30051,-0.392935
7.02,2.4432,2.4432,2.69321,2.69321,-3.63199,-0.176785
7.03,2.10802,2.10802,2.03164,2.03164,-2.92718,0.0540136
7.04,1.7416,1.7416,1.35994,1.35994,-2.19312,0.269872
7.05,1.32955,1.32955,0.702888,0.702888,-1.43715,0.443116
7.06,0.861504,0.861504,0.0815186,0.0815186,-0.666818,0.551533
7.07,0.333082,0.333082,-0.488895,-0.488895,0.110176,0.581225
7.08,-0.252922,-0.252922,-1.00017,-1.00017,0.88607,0.528384
7.09,-0.886234,-0.886234,-1.45162,-1.45162,1.65311,0.399786
7.1,-1.54978,-1.54978,-1.84947,-1.84947,2.40363,0.211916
7.11,-2.22122,-2.22122,-2.20547,-2.20547,3.13014,-0.0111379
7.12,-2.8752,-2.8752,-2.53469,-2.53469,3.82537,-0.24078
7.13,-3.486,-3.486,-2.85304,-2.85304,4.48238,-0.447568
7.14,-4.03022,-4.03022,-3.17464,-3.17464,5.0946,-0.604991
7.15,-4.48927,-4.48927,-3.50941,-3.50941,5.65592,-0.692865
7.16,-4.85122,-4.85122,-3.86137,-3.86137,6.16073,-0.699926
7.17,-5.11185,-5.11185,-4.22759,-4.22759,6.60398,-0.625268
7.18,-5.27481,-5.27481,-4.59816,-4.59816,6.98125,-0.478462
7.19,-5.35074,-5.35074,-4.95712,-4.95712,7.28876,-0.27833
7.2,-5.35561,-5.35561,-5.28415,-5.28415,7.52344,-0.0505295
7.21,-5.30841,-5.30841,-5.55693,-5.55693,7.68296,0.175733
7.22,-5.22853,-5.22853,-5.75384,-5.75384,7.76571,0.37145
7.23,-5.13312,-5.13312,-5.85653,-5.85653,7.77086,0.511529
7.24,-5.03486,-5.03486,-5.85229,-5.85229,7.69837,0.578011
7.25,-4.94027,-4.94027,-5.73558,-5.73558,7.54896,0.562372
7.26,-4.84899,-4.84899,-5.50889,-5.50889,7.32413,0.466618
7.27,-4.75394,-4.75394,-5.18248,-5.18248,7.02611,0.303025
7.28,-4.64239,-4.64239,-4.7733,-4.7733,6.6579,0.0925668
7.29,-4.49786,-4.49786,-4.30301,-4.30301,6.22316,-0.137775
7.3,-4.30254,-4.30254,-3.79558,-3.79558,5.72624,-0.358469
7.31,-4.03993,-4.03993,-3.27453,-3.27453,5.1721,-0.541221
7.32,-3.69738,-3.69738,-2.76032,-2.76032,4.56629,-0.6626
7.33,-3.26817,-3.26817,-2.26826,-2.26826,3.91485,-0.707046
7.34,-2.75288,-2.75288,-1.80697,-1.80697,3.22429,-0.668859
7.35,-2.15983,-2.15983,-1.37786,-1.37786,2.50152,-0.552936
7.36,-1.50465,-1.50465,-0.975539,-0.975539,1.75376,-0.37414
7.37,-0.808833,-0.808833,-0.589077,-0.589077,0.988472,-0.155391
7.38,-0.0976122,-0.0976122,-0.204051,-0.204051,0.213308,0.0752635
7.39,0.602625,0.602625,0.194973,0.194973,-0.563987,0.288253
7.4,1.26708,1.26708,0.621813,0.621813,-1.33565,0.456271
7.41,1.87506,1.87506,1.08625,1.08625,-2.09396,0.557777
7.42,2.41202,2.41202,1.59212,1.59212,-2.83135,0.579756
7.43,2.87075,2.87075,2.13622,2.13622,-3.54046,0.519391
7.44,3.25171,3.25171,2.70805,2.70805,-4.21419,0.384421
7.45,3.56237,3.56237,3.29063,3.29063,-4.84581,0.192151
7.46,3.81572,3.81572,3.86206,3.86206,-5.42901,-0.0327708
7.47,4.02801,4.02801,4.39783,4.39783,-5.95797,-0.261507
7.48,4.21624,4.21624,4.87347,4.87347,-6.4274,-0.464731
7.49,4.39553,4.39553,5.26723,5.26723,-6.8326,-0.61639
7.5,4.57675,4.57675,5.56251,5.56251,-7.16954,-0.69704
