time,theta1,theta2,lensX,lensY
268.134000,-3.532966,-0.991625,3.199369,-1.796999
268.135000,-3.548656,-0.986274,3.206680,-1.811878
268.136000,-3.564262,-0.980899,3.213914,-1.826713
268.137000,-3.579782,-0.975501,3.221072,-1.841504
268.138000,-3.595217,-0.970080,3.228153,-1.856252
268.139000,-3.610566,-0.964636,3.235157,-1.870955
268.140000,-3.625828,-0.959170,3.242083,-1.885613
268.141000,-3.641005,-0.953680,3.248933,-1.900226
268.142000,-3.656094,-0.948168,3.255704,-1.914793
268.143000,-3.671095,-0.942633,3.262398,-1.929314
268.144000,-3.686009,-0.937076,3.269015,-1.943790
268.145000,-3.700835,-0.931496,3.275553,-1.958218
268.146000,-3.715573,-0.925895,3.282013,-1.972600
268.147000,-3.730222,-0.920271,3.288395,-1.986935
268.148000,-3.744782,-0.914626,3.294699,-2.001222
268.149000,-3.759252,-0.908959,3.300924,-2.015461
268.150000,-3.773632,-0.903271,3.307070,-2.029652
268.151000,-3.787923,-0.897561,3.313137,-2.043794
268.152000,-3.802122,-0.891830,3.319125,-2.057888
268.153000,-3.816231,-0.886077,3.325034,-2.071932
268.154000,-3.830249,-0.880304,3.330864,-2.085926
268.155000,-3.844175,-0.874510,3.336614,-2.099871
268.156000,-3.858010,-0.868695,3.342285,-2.113765
268.157000,-3.871752,-0.862860,3.347876,-2.127608
268.158000,-3.885402,-0.857004,3.353387,-2.141401
268.159000,-3.898959,-0.851127,3.358818,-2.155142
268.160000,-3.912423,-0.845231,3.364169,-2.168832
268.161000,-3.925793,-0.839315,3.369440,-2.182470
268.162000,-3.939069,-0.833378,3.374630,-2.196055
268.163000,-3.952252,-0.827422,3.379740,-2.209588
268.164000,-3.965340,-0.821447,3.384769,-2.223068
268.165000,-3.978333,-0.815452,3.389718,-2.236495
268.166000,-3.991231,-0.809437,3.394585,-2.249868
268.167000,-4.004034,-0.803404,3.399372,-2.263188
268.168000,-4.016741,-0.797351,3.404077,-2.276453
268.169000,-4.029352,-0.791280,3.408702,-2.289663
268.170000,-4.041867,-0.785189,3.413245,-2.302819
268.171000,-4.054286,-0.779081,3.417706,-2.315920
268.172000,-4.066607,-0.772954,3.422086,-2.328965
268.173000,-4.078832,-0.766808,3.426385,-2.341954
268.174000,-4.090959,-0.760645,3.430601,-2.354888
268.175000,-4.102988,-0.754463,3.434736,-2.367765
268.176000,-4.114919,-0.748264,3.438789,-2.380585
268.177000,-4.126752,-0.742046,3.442760,-2.393348
268.178000,-4.138486,-0.735812,3.446649,-2.406054
268.179000,-4.150121,-0.729560,3.450455,-2.418702
268.180000,-4.161657,-0.723290,3.454180,-2.431293
268.181000,-4.173094,-0.717004,3.457822,-2.443825
268.182000,-4.184431,-0.710701,3.461381,-2.456298
268.183000,-4.195668,-0.704381,3.464858,-2.468713
268.184000,-4.206805,-0.698044,3.468252,-2.481069
268.185000,-4.217841,-0.691691,3.471563,-2.493365
268.186000,-4.228777,-0.685321,3.474792,-2.505602
268.187000,-4.239611,-0.678935,3.477937,-2.517778
268.188000,-4.250344,-0.672533,3.481000,-2.529894
268.189000,-4.260976,-0.666116,3.483980,-2.541950
268.190000,-4.271506,-0.659682,3.486876,-2.553945
268.191000,-4.281933,-0.653233,3.489690,-2.565878
268.192000,-4.292259,-0.646769,3.492420,-2.577751
268.193000,-4.302482,-0.640289,3.495067,-2.589561
268.194000,-4.312602,-0.633794,3.497630,-2.601310
268.195000,-4.322619,-0.627285,3.500110,-2.612996
268.196000,-4.332532,-0.620760,3.502507,-2.624619
268.197000,-4.342343,-0.614221,3.504820,-2.636180
268.198000,-4.352049,-0.607668,3.507049,-2.647678
268.199000,-4.361652,-0.601100,3.509195,-2.659112
268.200000,-4.371150,-0.594517,3.511257,-2.670482
268.201000,-4.380544,-0.587921,3.513235,-2.681789
268.202000,-4.389833,-0.581311,3.515130,-2.693031
268.203000,-4.399017,-0.574688,3.516940,-2.704209
268.204000,-4.408096,-0.568051,3.518667,-2.715322
268.205000,-4.417070,-0.561400,3.520310,-2.726370
268.206000,-4.425938,-0.554736,3.521868,-2.737353
268.207000,-4.434700,-0.548059,3.523343,-2.748270
268.208000,-4.443357,-0.541370,3.524734,-2.759122
268.209000,-4.451907,-0.534667,3.526041,-2.769907
268.210000,-4.460351,-0.527952,3.527263,-2.780626
268.211000,-4.468688,-0.521225,3.528402,-2.791278
268.212000,-4.476919,-0.514485,3.529456,-2.801864
268.213000,-4.485043,-0.507733,3.530426,-2.812382
268.214000,-4.493059,-0.500970,3.531312,-2.822833
268.215000,-4.500968,-0.494194,3.532113,-2.833217
268.216000,-4.508769,-0.487407,3.532830,-2.843533
268.217000,-4.516463,-0.480609,3.533463,-2.853780
268.218000,-4.524049,-0.473799,3.534012,-2.863959
268.219000,-4.531527,-0.466978,3.534477,-2.874070
268.220000,-4.538896,-0.460146,3.534857,-2.884112
268.221000,-4.546157,-0.453304,3.535153,-2.894085
268.222000,-4.553309,-0.446450,3.535364,-2.903988
268.223000,-4.560353,-0.439587,3.535491,-2.913822
268.224000,-4.567287,-0.432713,3.535534,-2.923586
268.225000,-4.574113,-0.425828,3.535492,-2.933280
268.226000,-4.580829,-0.418934,3.535366,-2.942904
268.227000,-4.587436,-0.412030,3.535156,-2.952457
268.228000,-4.593933,-0.405117,3.534862,-2.961940
268.229000,-4.600320,-0.398194,3.534483,-2.971352
268.230000,-4.606597,-0.391261,3.534020,-2.980692
268.231000,-4.612764,-0.384320,3.533472,-2.989962
268.232000,-4.618821,-0.377370,3.532840,-2.999159
268.233000,-4.624768,-0.370410,3.532124,-3.008285
268.234000,-4.630604,-0.363442,3.531324,-3.017339
268.235000,-4.636329,-0.356466,3.530439,-3.026320
268.236000,-4.641944,-0.349481,3.529471,-3.035229
268.237000,-4.647447,-0.342489,3.528418,-3.044066
268.238000,-4.652840,-0.335488,3.527281,-3.052829
268.239000,-4.658121,-0.328479,3.526059,-3.061519
268.240000,-4.663292,-0.321463,3.524754,-3.070136
268.241000,-4.668350,-0.314440,3.523364,-3.078680
268.242000,-4.673297,-0.307409,3.521891,-3.087150
268.243000,-4.678133,-0.300370,3.520333,-3.095545
268.244000,-4.682856,-0.293325,3.518692,-3.103867
268.245000,-4.687468,-0.286274,3.516966,-3.112114
268.246000,-4.691968,-0.279215,3.515157,-3.120287
268.247000,-4.696355,-0.272150,3.513264,-3.128385
268.248000,-4.700630,-0.265079,3.511287,-3.136409
268.249000,-4.704793,-0.258002,3.509226,-3.144357
268.250000,-4.708844,-0.250918,3.507082,-3.152229
268.251000,-4.712782,-0.243829,3.504853,-3.160027
268.252000,-4.716607,-0.236735,3.502542,-3.167748
268.253000,-4.720320,-0.229634,3.500146,-3.175394
268.254000,-4.723920,-0.222529,3.497668,-3.182964
268.255000,-4.727407,-0.215419,3.495105,-3.190457
268.256000,-4.730781,-0.208303,3.492460,-3.197874
268.257000,-4.734042,-0.201183,3.489731,-3.205215
268.258000,-4.737189,-0.194058,3.486919,-3.212479
268.259000,-4.740224,-0.186929,3.484023,-3.219666
268.260000,-4.743145,-0.179796,3.481045,-3.226775
268.261000,-4.745953,-0.172658,3.477983,-3.233808
268.262000,-4.748647,-0.165517,3.474839,-3.240763
268.263000,-4.751228,-0.158372,3.471611,-3.247640
268.264000,-4.753696,-0.151223,3.468301,-3.254440
268.265000,-4.756050,-0.144071,3.464908,-3.261162
268.266000,-4.758290,-0.136915,3.461433,-3.267805
268.267000,-4.760416,-0.129757,3.457875,-3.274370
268.268000,-4.762429,-0.122596,3.454234,-3.280857
268.269000,-4.764328,-0.115432,3.450511,-3.287266
268.270000,-4.766113,-0.108265,3.446706,-3.293595
268.271000,-4.767784,-0.101097,3.442818,-3.299846
268.272000,-4.769341,-0.093925,3.438848,-3.306018
268.273000,-4.770784,-0.086752,3.434797,-3.312110
268.274000,-4.772113,-0.079577,3.430663,-3.318124
268.275000,-4.773328,-0.072401,3.426448,-3.324057
268.276000,-4.774429,-0.065223,3.422150,-3.329912
268.277000,-4.775416,-0.058043,3.417772,-3.335686
268.278000,-4.776288,-0.050863,3.413311,-3.341381
268.279000,-4.777047,-0.043681,3.408769,-3.346995
268.280000,-4.777691,-0.036498,3.404146,-3.352530
268.281000,-4.778221,-0.029315,3.399442,-3.357984
268.282000,-4.778637,-0.022132,3.394656,-3.363357
268.283000,-4.778939,-0.014948,3.389790,-3.368651
268.284000,-4.779127,-0.007764,3.384843,-3.373863
268.285000,-4.779200,-0.000580,3.379815,-3.378995
268.286000,-4.779159,0.006604,3.374706,-3.384045
268.287000,-4.779004,0.013787,3.369517,-3.389015
268.288000,-4.778735,0.020970,3.364247,-3.393904
268.289000,-4.778351,0.028152,3.358898,-3.398711
268.290000,-4.777853,0.035334,3.353468,-3.403437
268.291000,-4.777241,0.042514,3.347958,-3.408081
268.292000,-4.776515,0.049693,3.342368,-3.412644
268.293000,-4.775675,0.056870,3.336699,-3.417125
268.294000,-4.774720,0.064046,3.330950,-3.421524
268.295000,-4.773651,0.071220,3.325121,-3.425842
268.296000,-4.772469,0.078393,3.319213,-3.430077
268.297000,-4.771172,0.085563,3.313226,-3.434230
268.298000,-4.769761,0.092731,3.307160,-3.438301
268.299000,-4.768236,0.099896,3.301015,-3.442289
268.300000,-4.766597,0.107059,3.294791,-3.446196
268.301000,-4.764845,0.114219,3.288489,-3.450019
268.302000,-4.762978,0.121376,3.282108,-3.453760
268.303000,-4.760998,0.128530,3.275649,-3.457418
268.304000,-4.758903,0.135681,3.269112,-3.460994
268.305000,-4.756695,0.142828,3.262497,-3.464486
268.306000,-4.754374,0.149972,3.255804,-3.467896
268.307000,-4.751938,0.157112,3.249033,-3.471222
268.308000,-4.749389,0.164247,3.242185,-3.474466
268.309000,-4.746727,0.171379,3.235259,-3.477626
268.310000,-4.743951,0.178506,3.228257,-3.480703
268.311000,-4.741062,0.185629,3.221177,-3.483696
268.312000,-4.738059,0.192748,3.214020,-3.486607
268.313000,-4.734943,0.199861,3.206787,-3.489433
268.314000,-4.731714,0.206969,3.199478,-3.492176
268.315000,-4.728372,0.214073,3.192091,-3.494836
268.316000,-4.724916,0.221170,3.184629,-3.497412
268.317000,-4.721348,0.228263,3.177091,-3.499904
268.318000,-4.717667,0.235350,3.169477,-3.502312
268.319000,-4.713873,0.242430,3.161788,-3.504636
268.320000,-4.709967,0.249505,3.154023,-3.506877
268.321000,-4.705948,0.256574,3.146182,-3.509033
268.322000,-4.701816,0.263636,3.138267,-3.511105
268.323000,-4.697572,0.270692,3.130277,-3.513094
268.324000,-4.693216,0.277741,3.122212,-3.514998
268.325000,-4.688748,0.284784,3.114073,-3.516818
268.326000,-4.684167,0.291819,3.105859,-3.518554
268.327000,-4.679475,0.298847,3.097572,-3.520205
268.328000,-4.674671,0.305868,3.089210,-3.521772
268.329000,-4.669755,0.312881,3.080775,-3.523255
268.330000,-4.664727,0.319886,3.072266,-3.524654
268.331000,-4.659588,0.326884,3.063684,-3.525968
268.332000,-4.654337,0.333873,3.055029,-3.527197
268.333000,-4.648975,0.340855,3.046301,-3.528343
268.334000,-4.643502,0.347828,3.037501,-3.529403
268.335000,-4.637918,0.354792,3.028627,-3.530380
268.336000,-4.632223,0.361748,3.019682,-3.531271
268.337000,-4.626418,0.368695,3.010665,-3.532078
268.338000,-4.620502,0.375633,3.001575,-3.532801
268.339000,-4.614475,0.382562,2.992415,-3.533439
268.340000,-4.608338,0.389481,2.983182,-3.533992
268.341000,-4.602091,0.396391,2.973879,-3.534460
268.342000,-4.595734,0.403291,2.964505,-3.534844
268.343000,-4.589267,0.410181,2.955060,-3.535144
268.344000,-4.582690,0.417062,2.945544,-3.535358
268.345000,-4.576004,0.423932,2.935959,-3.535488
268.346000,-4.569208,0.430791,2.926303,-3.535534
268.347000,-4.562304,0.437641,2.916577,-3.535495
268.348000,-4.555290,0.444479,2.906782,-3.535371
268.349000,-4.548167,0.451307,2.896917,-3.535162
268.350000,-4.540935,0.458124,2.886984,-3.534869
268.351000,-4.533595,0.464929,2.876981,-3.534491
268.352000,-4.526147,0.471724,2.866910,-3.534028
268.353000,-4.518590,0.478506,2.856771,-3.533481
268.354000,-4.510925,0.485277,2.846563,-3.532849
268.355000,-4.503153,0.492037,2.836287,-3.532133
268.356000,-4.495273,0.498784,2.825944,-3.531331
268.357000,-4.487285,0.505519,2.815534,-3.530446
268.358000,-4.479190,0.512242,2.805056,-3.529476
268.359000,-4.470988,0.518953,2.794511,-3.528421
268.360000,-4.462679,0.525651,2.783900,-3.527282
268.361000,-4.454264,0.532336,2.773222,-3.526058
268.362000,-4.445742,0.539008,2.762478,-3.524750
268.363000,-4.437113,0.545667,2.751668,-3.523358
268.364000,-4.428379,0.552313,2.740793,-3.521881
268.365000,-4.419539,0.558945,2.729852,-3.520320
268.366000,-4.410593,0.565564,2.718846,-3.518674
268.367000,-4.401541,0.572169,2.707775,-3.516944
268.368000,-4.392385,0.578761,2.696639,-3.515130
268.369000,-4.383123,0.585338,2.685440,-3.513232
268.370000,-4.373756,0.591901,2.674176,-3.511250
268.371000,-4.364285,0.598449,2.662848,-3.509184
268.372000,-4.354710,0.604984,2.651457,-3.507033
268.373000,-4.345031,0.611503,2.640003,-3.504799
268.374000,-4.335247,0.618008,2.628485,-3.502480
268.375000,-4.325360,0.624498,2.616905,-3.500078
268.376000,-4.315370,0.630972,2.605263,-3.497592
268.377000,-4.305276,0.637431,2.593558,-3.495022
268.378000,-4.295080,0.643875,2.581792,-3.492369
268.379000,-4.284781,0.650304,2.569963,-3.489632
268.380000,-4.274379,0.656716,2.558074,-3.486811
268.381000,-4.263875,0.663113,2.546124,-3.483907
268.382000,-4.253270,0.669493,2.534112,-3.480919
268.383000,-4.242562,0.675858,2.522041,-3.477848
268.384000,-4.231753,0.682206,2.509909,-3.474694
268.385000,-4.220843,0.688537,2.497717,-3.471456
268.386000,-4.209832,0.694852,2.485466,-3.468136
268.387000,-4.198721,0.701150,2.473156,-3.464732
268.388000,-4.187509,0.707432,2.460786,-3.461246
268.389000,-4.176197,0.713696,2.448358,-3.457676
268.390000,-4.164785,0.719942,2.435871,-3.454024
268.391000,-4.153273,0.726172,2.423327,-3.450289
268.392000,-4.141662,0.732384,2.410724,-3.446471
268.393000,-4.129952,0.738578,2.398064,-3.442571
268.394000,-4.118144,0.744754,2.385347,-3.438588
268.395000,-4.106237,0.750912,2.372572,-3.434523
268.396000,-4.094231,0.757053,2.359742,-3.430376
268.397000,-4.082128,0.763175,2.346855,-3.426146
268.398000,-4.069928,0.769278,2.333912,-3.421835
268.399000,-4.057629,0.775363,2.320913,-3.417442
268.400000,-4.045234,0.781429,2.307859,-3.412966
268.401000,-4.032743,0.787476,2.294750,-3.408409
268.402000,-4.020154,0.793505,2.281586,-3.403771
268.403000,-4.007470,0.799514,2.268368,-3.399051
268.404000,-3.994690,0.805504,2.255095,-3.394249
268.405000,-3.981814,0.811474,2.241769,-3.389367
268.406000,-3.968843,0.817425,2.228389,-3.384403
268.407000,-3.955777,0.823356,2.214956,-3.379358
268.408000,-3.942617,0.829267,2.201471,-3.374232
268.409000,-3.929362,0.835158,2.187933,-3.369025
268.410000,-3.916014,0.841029,2.174342,-3.363738
268.411000,-3.902572,0.846880,2.160700,-3.358370
268.412000,-3.889036,0.852711,2.147006,-3.352921
268.413000,-3.875407,0.858521,2.133261,-3.347393
268.414000,-3.861686,0.864310,2.119465,-3.341784
268.415000,-3.847873,0.870078,2.105619,-3.336095
268.416000,-3.833967,0.875825,2.091722,-3.330326
268.417000,-3.819970,0.881551,2.077776,-3.324478
268.418000,-3.805881,0.887256,2.063779,-3.318549
268.419000,-3.791702,0.892940,2.049734,-3.312542
268.420000,-3.777431,0.898602,2.035640,-3.306455
268.421000,-3.763071,0.904242,2.021497,-3.300289
268.422000,-3.748620,0.909861,2.007306,-3.294044
268.423000,-3.734080,0.915458,1.993067,-3.287720
268.424000,-3.719451,0.921032,1.978780,-3.281317
268.425000,-3.704732,0.926585,1.964447,-3.274836
268.426000,-3.689925,0.932115,1.950066,-3.268276
268.427000,-3.675030,0.937623,1.935639,-3.261638
268.428000,-3.660047,0.943108,1.921166,-3.254922
268.429000,-3.644976,0.948570,1.906647,-3.248128
268.430000,-3.629818,0.954010,1.892082,-3.241256
268.431000,-3.614574,0.959426,1.877473,-3.234306
268.432000,-3.599242,0.964820,1.862818,-3.227279
268.433000,-3.583825,0.970190,1.848119,-3.220175
268.434000,-3.568323,0.975537,1.833376,-3.212994
268.435000,-3.552734,0.980860,1.818589,-3.205736
268.436000,-3.537061,0.986160,1.803759,-3.198401
268.437000,-3.521303,0.991436,1.788886,-3.190989
268.438000,-3.505462,0.996689,1.773970,-3.183501
268.439000,-3.489536,1.001917,1.759012,-3.175937
268.440000,-3.473527,1.007121,1.744012,-3.168296
268.441000,-3.457434,1.012301,1.728970,-3.160580
268.442000,-3.441259,1.017456,1.713888,-3.152788
268.443000,-3.425002,1.022587,1.698764,-3.144921
268.444000,-3.408663,1.027694,1.683599,-3.136978
268.445000,-3.392242,1.032776,1.668395,-3.128960
268.446000,-3.375740,1.037832,1.653151,-3.120867
268.447000,-3.359158,1.042864,1.637867,-3.112700
268.448000,-3.342495,1.047871,1.622544,-3.104458
268.449000,-3.325752,1.052853,1.607182,-3.096141
268.450000,-3.308930,1.057809,1.591783,-3.087751
268.451000,-3.292028,1.062740,1.576345,-3.079286
268.452000,-3.275048,1.067645,1.560869,-3.070748
268.453000,-3.257989,1.072525,1.545357,-3.062136
268.454000,-3.240853,1.077379,1.529807,-3.053451
268.455000,-3.223639,1.082207,1.514221,-3.044693
268.456000,-3.206348,1.087009,1.498599,-3.035862
268.457000,-3.188980,1.091785,1.482941,-3.026958
268.458000,-3.171536,1.096534,1.467248,-3.017982
268.459000,-3.154016,1.101258,1.451519,-3.008933
268.460000,-3.136421,1.105954,1.435757,-2.999812
268.461000,-3.118751,1.110625,1.419959,-2.990620
268.462000,-3.101006,1.115268,1.404128,-2.981356
268.463000,-3.083186,1.119885,1.388264,-2.972020
268.464000,-3.065294,1.124475,1.372366,-2.962614
268.465000,-3.047327,1.129037,1.356436,-2.953136
268.466000,-3.029288,1.133573,1.340473,-2.943588
268.467000,-3.011177,1.138082,1.324478,-2.933969
268.468000,-2.992993,1.142563,1.308452,-2.924280
268.469000,-2.974738,1.147016,1.292395,-2.914521
268.470000,-2.956412,1.151442,1.276306,-2.904692
268.471000,-2.938015,1.155841,1.260187,-2.894793
268.472000,-2.919548,1.160211,1.244039,-2.884825
268.473000,-2.901011,1.164554,1.227860,-2.874788
268.474000,-2.882404,1.168869,1.211652,-2.864683
268.475000,-2.863729,1.173156,1.195416,-2.854508
268.476000,-2.844985,1.177414,1.179150,-2.844266
268.477000,-2.826173,1.181645,1.162857,-2.833955
268.478000,-2.807293,1.185847,1.146536,-2.823576
268.479000,-2.788346,1.190020,1.130187,-2.813130
268.480000,-2.769333,1.194165,1.113812,-2.802616
268.481000,-2.750253,1.198281,1.097410,-2.792035
268.482000,-2.731108,1.202369,1.080982,-2.781388
268.483000,-2.711897,1.206427,1.064528,-2.770673
268.484000,-2.692621,1.210457,1.048048,-2.759893
268.485000,-2.673281,1.214457,1.031544,-2.749046
268.486000,-2.653877,1.218429,1.015015,-2.738134
268.487000,-2.634409,1.222371,0.998462,-2.727156
268.488000,-2.614879,1.226284,0.981885,-2.716112
268.489000,-2.595286,1.230167,0.965285,-2.705004
268.490000,-2.575631,1.234021,0.948661,-2.693830
268.491000,-2.555914,1.237845,0.932015,-2.682593
268.492000,-2.536136,1.241640,0.915347,-2.671291
268.493000,-2.516297,1.245405,0.898657,-2.659925
268.494000,-2.496398,1.249140,0.881945,-2.648495
268.495000,-2.476440,1.252844,0.865212,-2.637002
268.496000,-2.456422,1.256519,0.848459,-2.625446
268.497000,-2.436345,1.260164,0.831686,-2.613827
268.498000,-2.416210,1.263778,0.814892,-2.602145
268.499000,-2.396018,1.267363,0.798080,-2.590401
268.500000,-2.375768,1.270916,0.781248,-2.578595
268.501000,-2.355461,1.274440,0.764397,-2.566727
268.502000,-2.335098,1.277932,0.747529,-2.554798
268.503000,-2.314678,1.281394,0.730642,-2.542808
268.504000,-2.294204,1.284826,0.713738,-2.530756
268.505000,-2.273675,1.288226,0.696817,-2.518644
268.506000,-2.253091,1.291596,0.679880,-2.506472
268.507000,-2.232453,1.294934,0.662926,-2.494240
268.508000,-2.211762,1.298242,0.645956,-2.481948
268.509000,-2.191018,1.301518,0.628971,-2.469596
268.510000,-2.170222,1.304764,0.611971,-2.457186
268.511000,-2.149373,1.307978,0.594957,-2.444716
268.512000,-2.128473,1.311160,0.577928,-2.432188
268.513000,-2.107523,1.314311,0.560885,-2.419602
268.514000,-2.086521,1.317431,0.543829,-2.406958
268.515000,-2.065470,1.320519,0.526760,-2.394256
268.516000,-2.044370,1.323575,0.509679,-2.381497
268.517000,-2.023220,1.326600,0.492585,-2.368681
268.518000,-2.002022,1.329593,0.475480,-2.355808
268.519000,-1.980777,1.332554,0.458363,-2.342879
268.520000,-1.959483,1.335483,0.441235,-2.329893
268.521000,-1.938143,1.338380,0.424097,-2.316852
268.522000,-1.916757,1.341245,0.406948,-2.303755
268.523000,-1.895325,1.344078,0.389790,-2.290603
268.524000,-1.873847,1.346878,0.372623,-2.277397
268.525000,-1.852324,1.349647,0.355447,-2.264135
268.526000,-1.830757,1.352383,0.338262,-2.250820
268.527000,-1.809147,1.355086,0.321069,-2.237450
268.528000,-1.787493,1.357757,0.303869,-2.224028
268.529000,-1.765796,1.360396,0.286661,-2.210551
268.530000,-1.744057,1.363002,0.269446,-2.197022
268.531000,-1.722276,1.365575,0.252226,-2.183440
268.532000,-1.700454,1.368116,0.234999,-2.169806
268.533000,-1.678591,1.370623,0.217766,-2.156120
268.534000,-1.656688,1.373098,0.200528,-2.142383
268.535000,-1.634745,1.375541,0.183286,-2.128594
268.536000,-1.612764,1.377950,0.166039,-2.114754
268.537000,-1.590743,1.380326,0.148788,-2.100863
268.538000,-1.568685,1.382669,0.131533,-2.086922
268.539000,-1.546589,1.384979,0.114276,-2.072931
268.540000,-1.524456,1.387255,0.097015,-2.058891
268.541000,-1.502286,1.389499,0.079753,-2.044801
268.542000,-1.480081,1.391709,0.062488,-2.030662
268.543000,-1.457840,1.393886,0.045222,-2.016475
268.544000,-1.435564,1.396030,0.027955,-2.002239
268.545000,-1.413254,1.398140,0.010687,-1.987956
268.546000,-1.390910,1.400216,-0.006581,-1.973624
268.547000,-1.368532,1.402259,-0.023849,-1.959246
268.548000,-1.346122,1.404269,-0.041116,-1.944820
268.549000,-1.323680,1.406245,-0.058382,-1.930348
268.550000,-1.301206,1.408187,-0.075647,-1.915830
268.551000,-1.278700,1.410096,-0.092910,-1.901266
268.552000,-1.256165,1.411970,-0.110171,-1.886656
268.553000,-1.233599,1.413811,-0.127430,-1.872001
268.554000,-1.211003,1.415618,-0.144685,-1.857302
268.555000,-1.188379,1.417391,-0.161937,-1.842558
268.556000,-1.165726,1.419131,-0.179184,-1.827769
268.557000,-1.143045,1.420836,-0.196428,-1.812937
268.558000,-1.120336,1.422507,-0.213667,-1.798062
268.559000,-1.097601,1.424144,-0.230901,-1.783143
268.560000,-1.074840,1.425748,-0.248129,-1.768182
268.561000,-1.052052,1.427317,-0.265352,-1.753179
268.562000,-1.029240,1.428851,-0.282568,-1.738133
268.563000,-1.006403,1.430352,-0.299777,-1.723046
268.564000,-0.983542,1.431818,-0.316979,-1.707917
268.565000,-0.960657,1.433251,-0.334174,-1.692748
268.566000,-0.937749,1.434648,-0.351361,-1.677538
268.567000,-0.914819,1.436012,-0.368539,-1.662288
268.568000,-0.891867,1.437341,-0.385709,-1.646998
268.569000,-0.868893,1.438636,-0.402869,-1.631669
268.570000,-0.845898,1.439896,-0.420020,-1.616301
268.571000,-0.822884,1.441122,-0.437160,-1.600894
268.572000,-0.799849,1.442313,-0.454291,-1.585448
268.573000,-0.776796,1.443470,-0.471410,-1.569965
268.574000,-0.753723,1.444592,-0.488518,-1.554444
268.575000,-0.730633,1.445680,-0.505615,-1.538886
268.576000,-0.707525,1.446733,-0.522699,-1.523291
268.577000,-0.684400,1.447752,-0.539771,-1.507659
268.578000,-0.661259,1.448736,-0.556830,-1.491992
268.579000,-0.638102,1.449685,-0.573876,-1.476288
268.580000,-0.614929,1.450600,-0.590908,-1.460550
268.581000,-0.591742,1.451480,-0.607926,-1.444776
268.582000,-0.568541,1.452325,-0.624930,-1.428968
268.583000,-0.545325,1.453135,-0.641918,-1.413125
268.584000,-0.522097,1.453911,-0.658892,-1.397249
268.585000,-0.498856,1.454652,-0.675849,-1.381339
268.586000,-0.475604,1.455358,-0.692791,-1.365396
268.587000,-0.452339,1.456029,-0.709716,-1.349420
268.588000,-0.429064,1.456666,-0.726624,-1.333412
268.589000,-0.405779,1.457267,-0.743515,-1.317373
268.590000,-0.382484,1.457834,-0.760388,-1.301301
268.591000,-0.359179,1.458366,-0.777242,-1.285199
268.592000,-0.335866,1.458863,-0.794079,-1.269065
268.593000,-0.312545,1.459325,-0.810896,-1.252902
268.594000,-0.289217,1.459753,-0.827694,-1.236708
268.595000,-0.265881,1.460145,-0.844472,-1.220485
268.596000,-0.242539,1.460502,-0.861230,-1.204232
268.597000,-0.219191,1.460825,-0.877968,-1.187951
268.598000,-0.195838,1.461113,-0.894684,-1.171641
268.599000,-0.172480,1.461365,-0.911380,-1.155303
268.600000,-0.149118,1.461583,-0.928053,-1.138937
268.601000,-0.125752,1.461766,-0.944705,-1.122545
268.602000,-0.102383,1.461914,-0.961333,-1.106125
268.603000,-0.079012,1.462027,-0.977939,-1.089679
268.604000,-0.055638,1.462105,-0.994522,-1.073206
268.605000,-0.032263,1.462148,-1.011081,-1.056708
268.606000,-0.008888,1.462156,-1.027616,-1.040185
268.607000,0.014488,1.462129,-1.044126,-1.023637
268.608000,0.037864,1.462067,-1.060611,-1.007064
268.609000,0.061238,1.461970,-1.077071,-0.990467
268.610000,0.084612,1.461839,-1.093506,-0.973847
268.611000,0.107983,1.461672,-1.109914,-0.957203
268.612000,0.131352,1.461470,-1.126296,-0.940536
268.613000,0.154718,1.461234,-1.142650,-0.923846
268.614000,0.178080,1.460963,-1.158978,-0.907135
268.615000,0.201438,1.460656,-1.175278,-0.890402
268.616000,0.224791,1.460315,-1.191550,-0.873647
268.617000,0.248139,1.459939,-1.207794,-0.856872
268.618000,0.271481,1.459528,-1.224008,-0.840076
268.619000,0.294817,1.459082,-1.240194,-0.823260
268.620000,0.318146,1.458601,-1.256350,-0.806424
268.621000,0.341467,1.458086,-1.272476,-0.789569
268.622000,0.364780,1.457535,-1.288571,-0.772695
268.623000,0.388084,1.456950,-1.304636,-0.755802
268.624000,0.411379,1.456330,-1.320670,-0.738892
268.625000,0.434665,1.455675,-1.336672,-0.721963
268.626000,0.457940,1.454986,-1.352643,-0.705018
268.627000,0.481204,1.454261,-1.368581,-0.688055
268.628000,0.504457,1.453502,-1.384486,-0.671076
268.629000,0.527698,1.452708,-1.400359,-0.654081
268.630000,0.550926,1.451880,-1.416198,-0.637071
268.631000,0.574141,1.451017,-1.432003,-0.620045
268.632000,0.597343,1.450119,-1.447774,-0.603004
268.633000,0.620530,1.449187,-1.463511,-0.585949
268.634000,0.643703,1.448219,-1.479212,-0.568879
268.635000,0.666860,1.447218,-1.494879,-0.551797
268.636000,0.690001,1.446182,-1.510509,-0.534700
268.637000,0.713126,1.445111,-1.526104,-0.517591
268.638000,0.736234,1.444006,-1.541662,-0.500470
268.639000,0.759324,1.442866,-1.557184,-0.483337
268.640000,0.782397,1.441692,-1.572668,-0.466192
268.641000,0.805450,1.440483,-1.588115,-0.449036
268.642000,0.828485,1.439240,-1.603524,-0.431869
