time,theta1,omega1,theta2,omega2,lensX,lensY
89.74,-0.42584,-0.42584,3.84265,3.84265,-2.41605,-3.01828
89.75,-0.562596,-0.562596,3.8307,3.8307,-2.3109,-3.10653
89.76,-0.696476,-0.696476,3.81064,3.81064,-2.20205,-3.18701
89.77,-0.827215,-0.827215,3.78246,3.78246,-2.08967,-3.25953
89.78,-0.954556,-0.954556,3.74615,3.74615,-1.97396,-3.3239
89.79,-1.07826,-1.07826,3.70174,3.70174,-1.85508,-3.37997
89.8,-1.19808,-1.19808,3.64925,3.64925,-1.73324,-3.42758
89.81,-1.31381,-1.31381,3.58875,3.58875,-1.60863,-3.46663
89.82,-1.42523,-1.42523,3.5203,3.5203,-1.48144,-3.49701
89.83,-1.53214,-1.53214,3.44399,3.44399,-1.35188,-3.51866
89.84,-1.63437,-1.63437,3.35993,3.35993,-1.22016,-3.5315
89.85,-1.73173,-1.73173,3.26825,3.26825,-1.08648,-3.53552
89.86,-1.82408,-1.82408,3.1691,3.1691,-0.951073,-3.53071
89.87,-1.91126,-1.91126,3.06263,3.06263,-0.81414,-3.51707
89.88,-1.99314,-1.99314,2.94902,2.94902,-0.675905,-3.49464
89.89,-2.06962,-2.06962,2.82847,2.82847,-0.536588,-3.46347
89.9,-2.14058,-2.14058,2.70119,2.70119,-0.396413,-3.42365
89.91,-2.20593,-2.20593,2.56741,2.56741,-0.255604,-3.37526
89.92,-2.26561,-2.26561,2.42738,2.42738,-0.114386,-3.31845
89.93,-2.31956,-2.31956,2.28135,2.28135,0.0270153,-3.25334
89.94,-2.36772,-2.36772,2.12961,2.12961,0.168373,-3.18009
89.95,-2.41008,-2.41008,1.97243,1.97243,0.309462,-3.0989
89.96,-2.4466,-2.4466,1.81013,1.81013,0.450055,-3.00996
89.97,-2.4773,-2.4773,1.64301,1.64301,0.589929,-2.9135
89.98,-2.50218,-2.50218,1.47142,1.47142,0.728858,-2.80976
89.99,-2.52127,-2.52127,1.29568,1.29568,0.866622,-2.69899
90,-2.53461,-2.53461,1.11615,1.11615,1.003,-2.58148
90.01,-2.54225,-2.54225,0.9332,0.9332,1.13777,-2.45752
90.02,-2.54426,-2.54426,0.747189,0.747189,1.27072,-2.32741
90.03,-2.54073,-2.54073,0.558502,0.558502,1.40164,-2.19148
90.04,-2.53173,-2.53173,0.367527,0.367527,1.53032,-2.05008
90.05,-2.51738,-2.51738,0.17466,0.17466,1.65655,-1.90356
90.06,-2.49779,-2.49779,-0.0196977,-0.0196977,1.78013,-1.75227
90.07,-2.47308,-2.47308,-0.215138,-0.215138,1.90086,-1.59661
90.08,-2.44341,-2.44341,-0.411251,-0.411251,2.01855,-1.43695
90.09,-2.40892,-2.40892,-0.607619,-0.607619,2.13301,-1.27371
90.1,-2.36976,-2.36976,-0.803826,-0.803826,2.24406,-1.10728
90.11,-2.3261,-2.3261,-0.999451,-0.999451,2.35152,-0.938082
90.12,-2.27813,-2.27813,-1.19407,-1.19407,2.45522,-0.76654
90.13,-2.22602,-2.22602,-1.38727,-1.38727,2.55498,-0.593082
90.14,-2.16997,-2.16997,-1.57863,-1.57863,2.65067,-0.418142
90.15,-2.11019,-2.11019,-1.76773,-1.76773,2.74211,-0.242156
90.16,-2.04688,-2.04688,-1.95416,-1.95416,2.82916,-0.0655655
90.17,-1.98025,-1.98025,-2.1375,-2.1375,2.91169,0.111189
90.18,-1.91053,-1.91053,-2.31735,-2.31735,2.98956,0.287666
90.19,-1.83793,-1.83793,-2.49331,-2.49331,3.06265,0.463423
90.2,-1.76268,-1.76268,-2.66498,-2.66498,3.13083,0.638023
90.21,-1.68503,-1.68503,-2.83199,-2.83199,3.19401,0.811027
90.22,-1.60519,-1.60519,-2.99395,-2.99395,3.25208,0.982005
90.23,-1.52341,-1.52341,-3.1505,-3.1505,3.30495,1.15053
90.24,-1.43992,-1.43992,-3.30127,-3.30127,3.35253,1.31618
90.25,-1.35497,-1.35497,-3.44593,-3.44593,3.39474,1.47853
90.26,-1.26879,-1.26879,-3.58413,-3.58413,3.43153,1.63719
90.27,-1.18162,-1.18162,-3.71556,-3.71556,3.46283,1.79176
90.28,-1.0937,-1.0937,-3.8399,-3.8399,3.48858,1.94186
90.29,-1.00527,-1.00527,-3.95686,-3.95686,3.50876,2.08709
90.3,-0.916554,-0.916554,-4.06617,-4.06617,3.52332,2.22711
90.31,-0.827791,-0.827791,-4.16755,-4.16755,3.53224,2.36157
90.32,-0.739206,-0.739206,-4.26077,-4.26077,3.53552,2.49012
90.33,-0.651023,-0.651023,-4.34558,-4.34558,3.53313,2.61245
90.34,-0.563461,-0.563461,-4.42178,-4.42178,3.5251,2.72825
90.35,-0.476732,-0.476732,-4.48917,-4.48917,3.51143,2.83723
90.36,-0.391046,-0.391046,-4.54758,-4.54758,3.49214,2.93911
90.37,-0.306604,-0.306604,-4.59684,-4.59684,3.46726,3.03365
90.38,-0.223602,-0.223602,-4.63681,-4.63681,3.43683,3.12061
90.39,-0.142227,-0.142227,-4.66739,-4.66739,3.40091,3.19977
90.4,-0.0626606,-0.0626606,-4.68846,-4.68846,3.35955,3.27093
90.41,0.0149255,0.0149255,-4.69994,-4.69994,3.31281,3.33392
90.42,0.0903668,0.0903668,-4.70179,-4.70179,3.26077,3.38857
90.43,0.163508,0.163508,-4.69396,-4.69396,3.20352,3.43475
90.44,0.234202,0.234202,-4.67644,-4.67644,3.14114,3.47235
90.45,0.302312,0.302312,-4.64923,-4.64923,3.07373,3.50127
90.46,0.367712,0.367712,-4.61235,-4.61235,3.00141,3.52143
90.47,0.430283,0.430283,-4.56585,-4.56585,2.92429,3.5328
90.48,0.489918,0.489918,-4.5098,-4.5098,2.84248,3.53533
90.49,0.54652,0.54652,-4.44428,-4.44428,2.75614,3.52903
90.5,0.600003,0.600003,-4.36942,-4.36942,2.66538,3.51391
90.51,0.65029,0.65029,-4.28532,-4.28532,2.57035,3.49
90.52,0.697317,0.697317,-4.19215,-4.19215,2.47122,3.45738
90.53,0.741029,0.741029,-4.09007,-4.09007,2.36813,3.41611
90.54,0.781382,0.781382,-3.97928,-3.97928,2.26126,3.3663
90.55,0.818344,0.818344,-3.85998,-3.85998,2.15076,3.30807
90.56,0.851891,0.851891,-3.7324,-3.7324,2.03683,3.24158
90.57,0.882014,0.882014,-3.59679,-3.59679,1.91963,3.16699
90.58,0.908711,0.908711,-3.4534,-3.4534,1.79937,3.08448
90.59,0.931992,0.931992,-3.30254,-3.30254,1.67623,2.99426
90.6,0.951877,0.951877,-3.14448,-3.14448,1.5504,2.89656
90.61,0.968396,0.968396,-2.97955,-2.97955,1.4221,2.79162
90.62,0.981591,0.981591,-2.80807,-2.80807,1.29152,2.6797
90.63,0.99151,0.99151,-2.6304,-2.6304,1.15887,2.56108
90.64,0.998213,0.998213,-2.4469,-2.4469,1.02437,2.43606
90.65,1.00177,1.00177,-2.25792,-2.25792,0.888235,2.30495
90.66,1.00226,1.00226,-2.06387,-2.06387,0.750675,2.16808
90.67,0.999763,0.999763,-1.86514,-1.86514,0.611914,2.02579
90.68,0.994381,0.994381,-1.66214,-1.66214,0.472175,1.87844
90.69,0.986212,0.986212,-1.45528,-1.45528,0.33168,1.72639
90.7,0.975367,0.975367,-1.24499,-1.24499,0.190655,1.57003
90.71,0.961963,0.961963,-1.03172,-1.03172,0.0493244,1.40975
90.72,0.946123,0.946123,-0.815896,-0.815896,-0.092085,1.24594
90.73,0.927977,0.927977,-0.597975,-0.597975,-0.233347,1.07901
90.74,0.90766,0.90766,-0.378411,-0.378411,-0.374236,0.90939
90.75,0.885313,0.885313,-0.157664,-0.157664,-0.514526,0.737496
90.76,0.86108,0.86108,0.0638054,0.0638054,-0.653993,0.563758
90.77,0.835111,0.835111,0.285531,0.285531,-0.792413,0.388611
90.78,0.807558,0.807558,0.507047,0.507047,-0.929566,0.212493
90.79,0.778579,0.778579,0.727887,0.727887,-1.06523,0.0358442
90.8,0.748331,0.748331,0.947586,0.947586,-1.19919,-0.140895
90.81,0.716975,0.716975,1.16568,1.16568,-1.33124,-0.317281
90.82,0.684674,0.684674,1.3817,1.3817,-1.46115,-0.492875
90.83,0.651592,0.651592,1.59521,1.59521,-1.58873,-0.667236
90.84,0.617892,0.617892,1.80573,1.80573,-1.71376,-0.83993
90.85,0.583737,0.583737,2.01283,2.01283,-1.83605,-1.01052
90.86,0.549292,0.549292,2.21607,2.21607,-1.95541,-1.17859
90.87,0.514717,0.514717,2.41502,2.41502,-2.07164,-1.34372
90.88,0.480174,0.480174,2.60925,2.60925,-2.18455,-1.50548
90.89,0.445821,0.445821,2.79834,2.79834,-2.29397,-1.66348
90.9,0.411812,0.411812,2.9819,2.9819,-2.39972,-1.81733
90.91,0.378301,0.378301,3.15953,3.15953,-2.50163,-1.96663
90.92,0.345436,0.345436,3.33086,3.33086,-2.59953,-2.11101
90.93,0.313361,0.313361,3.49551,3.49551,-2.69328,-2.25012
90.94,0.282217,0.282217,3.65315,3.65315,-2.78272,-2.38361
90.95,0.252137,0.252137,3.80342,3.80342,-2.86771,-2.51113
90.96,0.223252,0.223252,3.94601,3.94601,-2.94811,-2.63238
90.97,0.195683,0.195683,4.08061,4.08061,-3.02379,-2.74706
90.98,0.16955,0.16955,4.20693,4.20693,-3.09464,-2.85486
90.99,0.144962,0.144962,4.32471,4.32471,-3.16054,-2.95553
91,0.122021,0.122021,4.43369,4.43369,-3.22138,-3.04881
91.01,0.100826,0.100826,4.53364,4.53364,-3.27706,-3.13447
91.02,0.0814626,0.0814626,4.62434,4.62434,-3.32751,-3.2123
91.03,0.0640129,0.0640129,4.7056,4.7056,-3.37263,-3.2821
91.04,0.0485487,0.0485487,4.77724,4.77724,-3.41235,-3.34369
91.05,0.0351341,0.0351341,4.83912,4.83912,-3.44662,-3.39693
91.06,0.0238244,0.0238244,4.89109,4.89109,-3.47537,-3.44168
91.07,0.014666,0.014666,4.93305,4.93305,-3.49856,-3.47782
91.08,0.0076967,0.0076967,4.9649,4.9649,-3.51616,-3.50527
91.09,0.00294506,0.00294506,4.98658,4.98658,-3.52813,-3.52396
91.1,0.000430576,0.000430576,4.99804,4.99804,-3.53445,-3.53384
91.11,0.000163559,0.000163559,4.99925,4.99925,-3.53512,-3.53489
91.12,0.0021451,0.0021451,4.99022,4.99022,-3.53014,-3.5271
91.13,0.00636708,0.00636708,4.97097,4.97097,-3.51951,-3.5105
91.14,0.0128122,0.0128122,4.94152,4.94152,-3.50325,-3.48513
91.15,0.021454,0.021454,4.90196,4.90196,-3.48138,-3.45104
91.16,0.0322569,0.0322569,4.85236,4.85236,-3.45394,-3.40832
91.17,0.0451765,0.0451765,4.79282,4.79282,-3.42098,-3.35709
91.18,0.0601596,0.0601596,4.72348,4.72348,-3.38255,-3.29747
91.19,0.0771442,0.0771442,4.64449,4.64449,-3.3387,-3.2296
91.2,0.09606,0.09606,4.55602,4.55602,-3.28951,-3.15367
91.21,0.116828,0.116828,4.45824,4.45824,-3.23507,-3.06984
91.22,0.139363,0.139363,4.35139,4.35139,-3.17544,-2.97835
91.23,0.163569,0.163569,4.23568,4.23568,-3.11074,-2.87941
91.24,0.189346,0.189346,4.11135,4.11135,-3.04105,-2.77328
91.25,0.216583,0.216583,3.97869,3.97869,-2.96651,-2.66021
91.26,0.245167,0.245167,3.83797,3.83797,-2.88722,-2.5405
91.27,0.274975,0.274975,3.6895,3.6895,-2.8033,-2.41443
91.28,0.305879,0.305879,3.53358,3.53358,-2.71491,-2.28233
91.29,0.337745,0.337745,3.37056,3.37056,-2.62217,-2.14453
91.3,0.370435,0.370435,3.20079,3.20079,-2.52524,-2.00136
91.31,0.403807,0.403807,3.02462,3.02462,-2.42426,-1.85319
91.32,0.43771,0.43771,2.84243,2.84243,-2.31941,-1.70039
91.33,0.471996,0.471996,2.65461,2.65461,-2.21085,-1.54334
91.34,0.506508,0.506508,2.46157,2.46157,-2.09875,-1.38244
91.35,0.54109,0.54109,2.26371,2.26371,-1.98329,-1.21807
91.36,0.57558,0.57558,2.06145,2.06145,-1.86466,-1.05067
91.37,0.609819,0.609819,1.85522,1.85522,-1.74305,-0.880634
91.38,0.643642,0.643642,1.64547,1.64547,-1.61865,-0.708399
91.39,0.676886,0.676886,1.43263,1.43263,-1.49166,-0.534394
91.4,0.709387,0.709387,1.21717,1.21717,-1.36228,-0.359054
91.41,0.740981,0.740981,0.999521,0.999521,-1.23072,-0.182815
91.42,0.771507,0.771507,0.780162,0.780162,-1.0972,-0.00612036
91.43,0.800802,0.800802,0.559551,0.559551,-0.961915,0.17059
91.44,0.828707,0.828707,0.338153,0.338153,-0.825095,0.346874
91.45,0.855066,0.855066,0.116435,0.116435,-0.686955,0.522291
91.46,0.879725,0.879725,-0.105137,-0.105137,-0.547717,0.696403
91.47,0.902534,0.902534,-0.326098,-0.326098,-0.407602,0.868774
91.48,0.923346,0.923346,-0.545984,-0.545984,-0.266835,1.03897
91.49,0.94202,0.94202,-0.764336,-0.764336,-0.125641,1.20658
91.5,0.958419,0.958419,-0.980698,-0.980698,0.0157538,1.37116
91.51,0.972412,0.972412,-1.19462,-1.19462,0.157123,1.53232
91.52,0.983875,0.983875,-1.40565,-1.40565,0.298242,1.68965
91.53,0.99269,0.99269,-1.61336,-1.61336,0.438883,1.84276
91.54,0.998743,0.998743,-1.81732,-1.81732,0.578822,1.99126
91.55,1.00193,1.00193,-2.0171,-2.0171,0.717835,2.13478
91.56,1.00216,1.00216,-2.2123,-2.2123,0.8557,2.27297
91.57,0.99934,0.99934,-2.40252,-2.40252,0.992195,2.40548
91.58,0.99339,0.99339,-2.58736,-2.58736,1.1271,2.53197
91.59,0.98424,0.98424,-2.76644,-2.76644,1.26021,2.65213
91.6,0.971828,0.971828,-2.93942,-2.93942,1.3913,2.76567
91.61,0.956102,0.956102,-3.10594,-3.10594,1.52016,2.87229
91.62,0.937019,0.937019,-3.26565,-3.26565,1.64659,2.97174
91.63,0.914546,0.914546,-3.41826,-3.41826,1.77039,3.06375
91.64,0.888662,0.888662,-3.56344,-3.56344,1.89136,3.14811
91.65,0.859353,0.859353,-3.70092,-3.70092,2.00929,3.2246
91.66,0.826617,0.826617,-3.83043,-3.83043,2.12402,3.29303
91.67,0.790465,0.790465,-3.95172,-3.95172,2.23535,3.35323
91.68,0.750914,0.750914,-4.06455,-4.06455,2.3431,3.40505
91.69,0.707996,0.707996,-4.16872,-4.16872,2.4471,3.44836
91.7,0.661752,0.661752,-4.26402,-4.26402,2.54719,3.48305
91.71,0.612233,0.612233,-4.35028,-4.35028,2.6432,3.50903
91.72,0.559502,0.559502,-4.42735,-4.42735,2.73498,3.52624
91.73,0.503633,0.503633,-4.4951,-4.4951,2.82239,3.53464
91.74,0.444709,0.444709,-4.5534,-4.5534,2.90529,3.5342
91.75,0.382826,0.382826,-4.60218,-4.60218,2.98353,3.52493
91.76,0.318088,0.318088,-4.64134,-4.64134,3.057,3.50685
91.77,0.25061,0.25061,-4.67086,-4.67086,3.12559,3.48
91.78,0.180517,0.180517,-4.69068,-4.69068,3.18917,3.44446
91.79,0.107944,0.107944,-4.70081,-4.70081,3.24765,3.4003
91.8,0.0330347,0.0330347,-4.70126,-4.70126,3.30093,3.34765
91.81,-0.0440568,-0.0440568,-4.69205,-4.69205,3.34893,3.28663
91.82,-0.123169,-0.123169,-4.67325,-4.67325,3.39158,3.21739
91.83,-0.20413,-0.20413,-4.64493,-4.64493,3.4288,3.14012
91.84,-0.286763,-0.286763,-4.60717,-4.60717,3.46054,3.05499
91.85,-0.370881,-0.370881,-4.56011,-4.56011,3.48673,2.96223
91.86,-0.456289,-0.456289,-4.50386,-4.50386,3.50735,2.86206
91.87,-0.542789,-0.542789,-4.43859,-4.43859,3.52236,2.75474
91.88,-0.630172,-0.630172,-4.36446,-4.36446,3.53174,2.64054
91.89,-0.718228,-0.718228,-4.28167,-4.28167,3.53546,2.51974
91.9,-0.806737,-0.806737,-4.19043,-4.19043,3.53353,2.39263
91.91,-0.895478,-0.895478,-4.09096,-4.09096,3.52595,2.25955
91.92,-0.984224,-0.984224,-3.98351,-3.98351,3.51272,2.12082
91.93,-1.07274,-1.07274,-3.86834,-3.86834,3.49388,1.97679
91.94,-1.16081,-1.16081,-3.74573,-3.74573,3.46944,1.82781
91.95,-1.24817,-1.24817,-3.61595,-3.61595,3.43946,1.67427
91.96,-1.33461,-1.33461,-3.47933,-3.47933,3.40397,1.51655
91.97,-1.41988,-1.41988,-3.33618,-3.33618,3.36304,1.35503
91.98,-1.50373,-1.50373,-3.18683,-3.18683,3.31673,1.19013
91.99,-1.58594,-1.58594,-3.03162,-3.03162,3.26511,1.02225
92,-1.66626,-1.66626,-2.87091,-2.87091,3.20826,0.851815
92.01,-1.74446,-1.74446,-2.70507,-2.70507,3.14629,0.679253
92.02,-1.8203,-1.8203,-2.53446,-2.53446,3.07928,0.504993
92.03,-1.89354,-1.89354,-2.35949,-2.35949,3.00735,0.329471
92.04,-1.96397,-1.96397,-2.18052,-2.18052,2.9306,0.153125
92.05,-2.03136,-2.03136,-1.99797,-1.99797,2.84917,-0.0236039
92.06,-2.09547,-2.09547,-1.81224,-1.81224,2.76317,-0.200274
92.07,-2.15611,-2.15611,-1.62374,-1.62374,2.67276,-0.376443
92.08,-2.21306,-2.21306,-1.43288,-1.43288,2.57807,-0.551671
92.09,-2.26612,-2.26612,-1.24008,-1.24008,2.47926,-0.72552
92.1,-2.31509,-2.31509,-1.04576,-1.04576,2.37648,-0.897556
92.11,-2.35979,-2.35979,-0.850334,-0.850334,2.2699,-1.06735
92.12,-2.40004,-2.40004,-0.654227,-0.654227,2.15969,-1.23447
92.13,-2.43565,-2.43565,-0.457859,-0.457859,2.04602,-1.39851
92.14,-2.46649,-2.46649,-0.261648,-0.261648,1.92908,-1.55906
92.15,-2.49238,-2.49238,-0.0660108,-0.0660108,1.80906,-1.7157
92.16,-2.5132,-2.5132,0.128641,0.128641,1.68613,-1.86806
92.17,-2.5288,-2.5288,0.321898,0.321898,1.56052,-2.01575
92.18,-2.53908,-2.53908,0.513358,0.513358,1.4324,-2.1584
92.19,-2.54392,-2.54392,0.702624,0.702624,1.302,-2.29566
92.2,-2.54324,-2.54324,0.889305,0.889305,1.16951,-2.42717
92.21,-2.53694,-2.53694,1.07302,1.07302,1.03515,-2.55263
92.22,-2.52496,-2.52496,1.25339,1.25339,0.899131,-2.6717
92.23,-2.50723,-2.50723,1.43006,1.43006,0.761676,-2.78409
92.24,-2.48373,-2.48373,1.60267,1.60267,0.623003,-2.88952
92.25,-2.45442,-2.45442,1.77088,1.77088,0.483333,-2.98774
92.26,-2.41927,-2.41927,1.93435,1.93435,0.342891,-3.07848
92.27,-2.3783,-2.3783,2.09278,2.09278,0.201899,-3.16153
92.28,-2.33152,-2.33152,2.24584,2.24584,0.0605848,-3.23668
92.29,-2.27894,-2.27894,2.39325,2.39325,-0.0808266,-3.30374
92.3,-2.22062,-2.22062,2.53473,2.53473,-0.222109,-3.36254
92.31,-2.1566,-2.1566,2.67001,2.67001,-0.363035,-3.41293
92.32,-2.08697,-2.08697,2.79885,2.79885,-0.503381,-3.4548
92.33,-2.01179,-2.01179,2.92102,2.92102,-0.642922,-3.48803
92.34,-1.93118,-1.93118,3.0363,3.0363,-0.781434,-3.51254
92.35,-1.84525,-1.84525,3.14448,3.14448,-0.918696,-3.52827
92.36,-1.75411,-1.75411,3.24539,3.24539,-1.05449,-3.53518
92.37,-1.65793,-1.65793,3.33885,3.33885,-1.18859,-3.53326
92.38,-1.55684,-1.55684,3.42473,3.42473,-1.3208,-3.5225
92.39,-1.45102,-1.45102,3.50289,3.50289,-1.45089,-3.50295
92.4,-1.34066,-1.34066,3.57321,3.57321,-1.57866,-3.47463
92.41,-1.22593,-1.22593,3.63561,3.63561,-1.7039,-3.43763
92.42,-1.10706,-1.10706,3.69001,3.69001,-1.82642,-3.39204
92.43,-0.98426,-0.98426,3.73634,3.73634,-1.94602,-3.33797
92.44,-0.857761,-0.857761,3.77458,3.77458,-2.0625,-3.27556
92.45,-0.727807,-0.727807,3.80469,3.80469,-2.17568,-3.20496
92.46,-0.594649,-0.594649,3.82667,3.82667,-2.28539,-3.12635
92.47,-0.45855,-0.45855,3.84055,3.84055,-2.39143,-3.03992
92.48,-0.319785,-0.319785,3.84634,3.84634,-2.49365,-2.9459
92.49,-0.178633,-0.178633,3.84411,3.84411,-2.59189,-2.84451
92.5,-0.0353863,-0.0353863,3.83392,3.83392,-2.68597,-2.73602
92.51,0.109658,0.109658,3.81586,3.81586,-2.77576,-2.62068
92.52,0.256194,0.256194,3.79002,3.79002,-2.86111,-2.4988
92.53,0.403909,0.403909,3.75653,3.75653,-2.94188,-2.37066
92.54,0.552487,0.552487,3.71553,3.71553,-3.01794,-2.23661
92.55,0.701604,0.701604,3.66715,3.66715,-3.08918,-2.09696
92.56,0.850932,0.850932,3.61158,3.61158,-3.15547,-1.95207
92.57,1.00014,1.00014,3.54899,3.54899,-3.21672,-1.80231
92.58,1.1489,1.1489,3.47957,3.47957,-3.27282,-1.64803
92.59,1.29686,1.29686,3.40354,3.40354,-3.32368,-1.48964
92.6,1.4437,1.4437,3.32111,3.32111,-3.36923,-1.32753
92.61,1.58907,1.58907,3.23253,3.23253,-3.40939,-1.1621
92.62,1.73265,1.73265,3.13803,3.13803,-3.44409,-0.993758
92.63,1.87408,1.87408,3.03789,3.03789,-3.47328,-0.822937
92.64,2.01303,2.01303,2.93236,2.93236,-3.49692,-0.650059
92.65,2.14918,2.14918,2.82172,2.82172,-3.51496,-0.475556
92.66,2.2822,2.2822,2.70627,2.70627,-3.52738,-0.299864
92.67,2.41175,2.41175,2.5863,2.5863,-3.53415,-0.123423
92.68,2.53753,2.53753,2.46211,2.46211,-3.53528,0.0533265
92.69,2.65921,2.65921,2.33402,2.33402,-3.53074,0.229943
92.7,2.77649,2.77649,2.20234,2.20234,-3.52056,0.405984
92.71,2.88907,2.88907,2.06739,2.06739,-3.50475,0.581011
92.72,2.99666,2.99666,1.92951,1.92951,-3.48332,0.754586
92.73,3.09897,3.09897,1.78902,1.78902,-3.45633,0.926274
92.74,3.19574,3.19574,1.64626,1.64626,-3.42381,1.09565
92.75,3.2867,3.2867,1.50156,1.50156,-3.38581,1.26228
92.76,3.37159,3.37159,1.35526,1.35526,-3.34239,1.42576
92.77,3.45019,3.45019,1.2077,1.2077,-3.29363,1.58568
92.78,3.52226,3.52226,1.05922,1.05922,-3.23959,1.74163
92.79,3.58758,3.58758,0.910149,0.910149,-3.18038,1.89323
92.8,3.64596,3.64596,0.760829,0.760829,-3.11607,2.0401
92.81,3.69721,3.69721,0.611589,0.611589,-3.04678,2.18187
92.82,3.74116,3.74116,0.462758,0.462758,-2.97262,2.31818
92.83,3.77765,3.77765,0.314662,0.314662,-2.8937,2.4487
92.84,3.80654,3.80654,0.167621,0.167621,-2.81015,2.5731
92.85,3.8277,3.8277,0.0219481,0.0219481,-2.72211,2.69107
92.86,3.84102,3.84102,-0.122048,-0.122048,-2.62971,2.80231
92.87,3.84642,3.84642,-0.264066,-0.264066,-2.53311,2.90655
92.88,3.84381,3.84381,-0.403812,-0.403812,-2.43245,3.00352
92.89,3.83315,3.83315,-0.541001,-0.541001,-2.3279,3.09299
92.9,3.81438,3.81438,-0.675358,-0.675358,-2.21962,3.17472
92.91,3.78749,3.78749,-0.806614,-0.806614,-2.1078,3.24852
92.92,3.75248,3.75248,-0.934513,-0.934513,-1.9926,3.3142
92.93,3.70935,3.70935,-1.05881,-1.05881,-1.87422,3.3716
92.94,3.65815,3.65815,-1.17927,-1.17927,-1.75284,3.42057
92.95,3.59892,3.59892,-1.29566,-1.29566,-1.62865,3.46099
92.96,3.53173,3.53173,-1.40778,-1.40778,-1.50186,3.49276
92.97,3.45666,3.45666,-1.51542,-1.51542,-1.37266,3.5158
92.98,3.37383,3.37383,-1.61841,-1.61841,-1.24127,3.53005
92.99,3.28336,3.28336,-1.71656,-1.71656,-1.1079,3.53548
93,3.18538,3.18538,-1.80971,-1.80971,-0.972747,3.53207
93.01,3.08007,3.08007,-1.89772,-1.89772,-0.836042,3.51983
93.02,2.96758,2.96758,-1.98046,-1.98046,-0.697999,3.49879
93.03,2.84812,2.84812,-2.0578,-2.0578,-0.55884,3.46901
93.04,2.7219,2.7219,-2.12965,-2.12965,-0.418786,3.43056
93.05,2.58914,2.58914,-2.1959,-2.1959,-0.278063,3.38354
93.06,2.45009,2.45009,-2.25649,-2.25649,-0.136895,3.32806
93.07,2.305,2.305,-2.31135,-2.31135,0.00449207,3.26425
93.08,2.15415,2.15415,-2.36044,-2.36044,0.145872,3.19229
93.09,1.99781,1.99781,-2.40372,-2.40372,0.287019,3.11236
93.1,1.83631,1.83631,-2.44118,-2.44118,0.427706,3.02464
93.11,1.66994,1.66994,-2.4728,-2.4728,0.567709,2.92936
93.12,1.49903,1.49903,-2.49861,-2.49861,0.706804,2.82676
93.13,1.32393,1.32393,-2.51862,-2.51862,0.844768,2.71709
93.14,1.14499,1.14499,-2.53287,-2.53287,0.981381,2.60064
93.15,0.962553,0.962553,-2.54141,-2.54141,1.11642,2.47768
93.16,0.777003,0.777003,-2.54432,-2.54432,1.24968,2.34853
93.17,0.588716,0.588716,-2.54166,-2.54166,1.38094,2.21351
93.18,0.398079,0.398079,-2.53352,-2.53352,1.50999,2.07296
93.19,0.205487,0.205487,-2.52002,-2.52002,1.63662,1.92722
93.2,0.0113398,0.0113398,-2.50125,-2.50125,1.76063,1.77667
93.21,-0.183956,-0.183956,-2.47736,-2.47736,1.88183,1.62168
93.22,-0.379989,-0.379989,-2.44846,-2.44846,2.00002,1.46263
93.23,-0.576344,-0.576344,-2.41473,-2.41473,2.11501,1.29993
93.24,-0.772605,-0.772605,-2.3763,-2.3763,2.22661,1.13398
93.25,-0.968351,-0.968351,-2.33335,-2.33335,2.33465,0.965197
93.26,-1.16316,-1.16316,-2.28605,-2.28605,2.43896,0.794
93.27,-1.35662,-1.35662,-2.23459,-2.23459,2.53936,0.620818
93.28,-1.5483,-1.5483,-2.17916,-2.17916,2.63571,0.446085
93.29,-1.73778,-1.73778,-2.11996,-2.11996,2.72783,0.270237
93.3,-1.92466,-1.92466,-2.05719,-2.05719,2.8156,0.0937127
93.31,-2.10852,-2.10852,-1.99108,-1.99108,2.89885,-0.0830454
93.32,-2.28895,-2.28895,-1.92183,-1.92183,2.97747,-0.259596
93.33,-2.46556,-2.46556,-1.84967,-1.84967,3.05133,-0.435498
93.34,-2.63794,-2.63794,-1.77484,-1.77484,3.12031,-0.610311
93.35,-2.80572,-2.80572,-1.69755,-1.69755,3.18429,-0.783598
93.36,-2.96851,-2.96851,-1.61804,-1.61804,3.24318,-0.954927
93.37,-3.12594,-3.12594,-1.53655,-1.53655,3.29688,-1.12387
93.38,-3.27766,-3.27766,-1.45332,-1.45332,3.34531,-1.29
93.39,-3.42331,-3.42331,-1.36858,-1.36858,3.38838,-1.45291
93.4,-3.56256,-3.56256,-1.28258,-1.28258,3.42604,-1.61219
93.41,-3.69509,-3.69509,-1.19556,-1.19556,3.45821,-1.76744
93.42,-3.82058,-3.82058,-1.10774,-1.10774,3.48485,-1.91827
93.43,-3.93874,-3.93874,-1.01938,-1.01938,3.50592,-2.0643
93.44,-4.04928,-4.04928,-0.930692,-0.930692,3.52137,-2.20518
93.45,-4.15195,-4.15195,-0.841922,-0.841922,3.5312,-2.34054
93.46,-4.24648,-4.24648,-0.753294,-0.753294,3.53537,-2.47006
93.47,-4.33265,-4.33265,-0.665032,-0.665032,3.53389,-2.5934
93.48,-4.41023,-4.41023,-0.577356,-0.577356,3.52676,-2.71025
93.49,-4.47904,-4.47904,-0.490481,-0.490481,3.51398,-2.82034
