time,theta1,omega1,theta2,omega2,lensX,lensY
73.15,2.11634,2.11634,-0.900923,-0.900923,-0.859432,2.13353
73.16,2.11121,2.11121,-1.13971,-1.13971,-0.686955,2.29874
73.17,2.09901,2.09901,-1.37385,-1.37385,-0.512761,2.45568
73.18,2.07965,2.07965,-1.60266,-1.60266,-0.337286,2.60379
73.19,2.05307,2.05307,-1.82543,-1.82543,-0.160967,2.74252
73.2,2.01923,2.01923,-2.04151,-2.04151,0.0157538,2.87138
73.21,1.97811,1.97811,-2.25025,-2.25025,0.192435,2.98991
73.22,1.92972,1.92972,-2.45105,-2.45105,0.368636,3.09767
73.23,1.8741,1.8741,-2.64331,-2.64331,0.543915,3.19429
73.24,1.81131,1.81131,-2.82648,-2.82648,0.717835,3.27941
73.25,1.74144,1.74144,-3.00004,-3.00004,0.88996,3.35273
73.26,1.66462,1.66462,-3.16349,-3.16349,1.05986,3.41399
73.27,1.58098,1.58098,-3.31638,-3.31638,1.22711,3.46296
73.28,1.4907,1.4907,-3.45829,-3.45829,1.3913,3.49946
73.29,1.39397,1.39397,-3.58883,-3.58883,1.55201,3.52337
73.3,1.29101,1.29101,-3.70767,-3.70767,1.70883,3.5346
73.31,1.18208,1.18208,-3.81449,-3.81449,1.86139,3.53311
73.32,1.06745,1.06745,-3.90903,-3.90903,2.00929,3.5189
73.33,0.947422,0.947422,-3.99106,-3.99106,2.15218,3.49203
73.34,0.822306,0.822306,-4.0604,-4.0604,2.28968,3.4526
73.35,0.69245,0.69245,-4.11691,-4.11691,2.42146,3.40073
73.36,0.55822,0.55822,-4.16049,-4.16049,2.54719,3.33663
73.37,0.420001,0.420001,-4.19107,-4.19107,2.66655,3.26052
73.38,0.278197,0.278197,-4.20864,-4.20864,2.77924,3.17267
73.39,0.133231,0.133231,-4.21323,-4.21323,2.88499,3.07341
73.4,-0.0144568,-0.0144568,-4.20489,-4.20489,2.98353,2.96309
73.41,-0.164412,-0.164412,-4.18375,-4.18375,3.07461,2.8421
73.42,-0.316166,-0.316166,-4.14993,-4.14993,3.15801,2.71088
73.43,-0.469238,-0.469238,-4.10364,-4.10364,3.23351,2.56991
73.44,-0.623134,-0.623134,-4.04509,-4.04509,3.30093,2.41969
73.45,-0.777354,-0.777354,-3.97455,-3.97455,3.3601,2.26076
73.46,-0.931389,-0.931389,-3.89231,-3.89231,3.41087,2.09369
73.47,-1.08472,-1.08472,-3.79872,-3.79872,3.45312,1.91909
73.48,-1.23684,-1.23684,-3.69415,-3.69415,3.48673,1.73758
73.49,-1.38721,-1.38721,-3.57899,-3.57899,3.51163,1.54982
73.5,-1.53532,-1.53532,-3.45368,-3.45368,3.52776,1.35648
73.51,-1.68065,-1.68065,-3.31868,-3.31868,3.53506,1.15826
73.52,-1.82268,-1.82268,-3.17449,-3.17449,3.53353,0.95587
73.53,-1.9609,-1.9609,-3.02162,-3.02162,3.52317,0.75004
73.54,-2.0948,-2.0948,-2.86061,-2.86061,3.504,0.541512
73.55,-2.22388,-2.22388,-2.69203,-2.69203,3.47607,0.331034
73.56,-2.34766,-2.34766,-2.51647,-2.51647,3.43946,0.119365
73.57,-2.46567,-2.46567,-2.33452,-2.33452,3.39425,-0.0927341
73.58,-2.57744,-2.57744,-2.14681,-2.14681,3.34055,-0.304499
73.59,-2.68253,-2.68253,-1.95397,-1.95397,3.2785,-0.515168
73.6,-2.78052,-2.78052,-1.75665,-1.75665,3.20826,-0.723983
73.61,-2.87099,-2.87099,-1.5555,-1.5555,3.13,-0.930193
73.62,-2.95357,-2.95357,-1.35119,-1.35119,3.04392,-1.13305
73.63,-3.02788,-3.02788,-1.14438,-1.14438,2.95023,-1.33184
73.64,-3.09359,-3.09359,-0.935741,-0.935741,2.84917,-1.52583
73.65,-3.15038,-3.15038,-0.725952,-0.725952,2.74098,-1.71433
73.66,-3.19796,-3.19796,-0.515682,-0.515682,2.62594,-1.89666
73.67,-3.23608,-3.23608,-0.305598,-0.305598,2.50434,-2.07216
73.68,-3.26449,-3.26449,-0.0963601,-0.0963601,2.37648,-2.24021
73.69,-3.28301,-3.28301,0.111377,0.111377,2.24268,-2.40019
73.7,-3.29145,-3.29145,0.316969,0.316969,2.10328,-2.55154
73.71,-3.28968,-3.28968,0.519786,0.519786,1.95861,-2.6937
73.72,-3.2776,-3.2776,0.719209,0.719209,1.80906,-2.82617
73.73,-3.25513,-3.25513,0.914638,0.914638,1.65498,-2.94847
73.74,-3.22222,-3.22222,1.10549,1.10549,1.49676,-3.06015
73.75,-3.17889,-3.17889,1.2912,1.2912,1.3348,-3.16083
73.76,-3.12515,-3.12515,1.47122,1.47122,1.16951,-3.25012
73.77,-3.06108,-3.06108,1.64504,1.64504,1.00129,-3.32772
73.78,-2.98676,-2.98676,1.81216,1.81216,0.830569,-3.39335
73.79,-2.90234,-2.90234,1.97211,1.97211,0.657774,-3.44676
73.8,-2.80799,-2.80799,2.12446,2.12446,0.483334,-3.48777
73.81,-2.70391,-2.70391,2.26878,2.26878,0.307685,-3.51622
73.82,-2.59034,-2.59034,2.4047,2.4047,0.131268,-3.53202
73.83,-2.46755,-2.46755,2.53186,2.53186,-0.045477,-3.53511
73.84,-2.33584,-2.33584,2.64994,2.64994,-0.222109,-3.52548
73.85,-2.19555,-2.19555,2.75867,2.75867,-0.398185,-3.50316
73.86,-2.04705,-2.04705,2.85777,2.85777,-0.573266,-3.46823
73.87,-1.89073,-1.89073,2.94703,2.94703,-0.746915,-3.42082
73.88,-1.72704,-1.72704,3.02627,3.02627,-0.918696,-3.3611
73.89,-1.55641,-1.55641,3.09533,3.09533,-1.08818,-3.28928
73.9,-1.37933,-1.37933,3.1541,3.1541,-1.25495,-3.20562
73.91,-1.19632,-1.19632,3.20249,3.20249,-1.41857,-3.11043
73.92,-1.0079,-1.0079,3.24046,3.24046,-1.57866,-3.00404
73.93,-0.81462,-0.81462,3.26799,3.26799,-1.73479,-2.88684
73.94,-0.617062,-0.617062,3.28511,3.28511,-1.8866,-2.75925
73.95,-0.415816,-0.415816,3.29188,3.29188,-2.03368,-2.62173
73.96,-0.211493,-0.211493,3.28837,3.28837,-2.17568,-2.47478
73.97,-0.00471784,-0.00471784,3.27473,3.27473,-2.31225,-2.31892
73.98,0.203872,0.203872,3.2511,3.2511,-2.44303,-2.15471
73.99,0.413628,0.413628,3.21766,3.21766,-2.56771,-1.98275
74,0.623891,0.623891,3.17465,3.17465,-2.68597,-1.80366
74.01,0.833997,0.833997,3.12229,3.12229,-2.79752,-1.61807
74.02,1.04328,1.04328,3.06088,3.06088,-2.90207,-1.42666
74.03,1.25106,1.25106,2.9907,2.9907,-2.99937,-1.23011
74.04,1.45667,1.45667,2.91209,2.91209,-3.08918,-1.02914
74.05,1.65944,1.65944,2.8254,2.8254,-3.17126,-0.824464
74.06,1.8587,1.8587,2.73101,2.73101,-3.24542,-0.61682
74.07,2.0538,2.0538,2.62932,2.62932,-3.31146,-0.406957
74.08,2.24407,2.24407,2.52074,2.52074,-3.36923,-0.195629
74.09,2.4289,2.4289,2.4057,2.4057,-3.41858,0.0164031
74.1,2.60764,2.60764,2.28466,2.28466,-3.45938,0.228376
74.11,2.77968,2.77968,2.15809,2.15809,-3.49153,0.439527
74.12,2.94443,2.94443,2.02647,2.02647,-3.51496,0.649096
74.13,3.10132,3.10132,1.89029,1.89029,-3.5296,0.85633
74.14,3.24979,3.24979,1.75005,1.75005,-3.53542,1.06048
74.15,3.38932,3.38932,1.60626,1.60626,-3.53241,1.26082
74.16,3.51939,3.51939,1.45943,1.45943,-3.52056,1.45661
74.17,3.63954,3.63954,1.31009,1.31009,-3.49992,1.64717
74.18,3.7493,3.7493,1.15875,1.15875,-3.47052,1.83179
74.19,3.84828,3.84828,1.00595,1.00595,-3.43245,2.00983
74.2,3.93607,3.93607,0.852188,0.852188,-3.38581,2.18063
74.21,4.01232,4.01232,0.697995,0.697995,-3.3307,2.34358
74.22,4.07673,4.07673,0.543878,0.543878,-3.26726,2.4981
74.23,4.129,4.129,0.390344,0.390344,-3.19566,2.64363
74.24,4.1689,4.1689,0.23789,0.23789,-3.11607,2.77965
74.25,4.19622,4.19622,0.0870015,0.0870015,-3.02869,2.90566
74.26,4.21079,4.21079,-0.0618451,-0.0618451,-2.93375,3.02121
74.27,4.21249,4.21249,-0.208188,-0.208188,-2.83147,3.12589
74.28,4.20122,4.20122,-0.351581,-0.351581,-2.72211,3.21932
74.29,4.17696,4.17696,-0.491592,-0.491592,-2.60595,3.30116
74.3,4.13969,4.13969,-0.627808,-0.627808,-2.48327,3.37113
74.31,4.08945,4.08945,-0.759834,-0.759834,-2.35439,3.42896
74.32,4.02632,4.02632,-0.887296,-0.887296,-2.21962,3.47445
74.33,3.95043,3.95043,-1.00984,-1.00984,-2.07931,3.50744
74.34,3.86193,3.86193,-1.12713,-1.12713,-1.9338,3.5278
74.35,3.76104,3.76104,-1.23886,-1.23886,-1.78345,3.53547
74.36,3.64801,3.64801,-1.34475,-1.34475,-1.62865,3.53041
74.37,3.52311,3.52311,-1.44453,-1.44453,-1.46978,3.51265
74.38,3.38667,3.38667,-1.53797,-1.53797,-1.30723,3.48224
74.39,3.23906,3.23906,-1.62486,-1.62486,-1.14141,3.43931
74.4,3.08068,3.08068,-1.70501,-1.70501,-0.972747,3.38399
74.41,2.91197,2.91197,-1.77827,-1.77827,-0.801648,3.3165
74.42,2.7334,2.7334,-1.84451,-1.84451,-0.628545,3.23707
74.43,2.54549,2.54549,-1.90362,-1.90362,-0.453871,3.14599
74.44,2.34876,2.34876,-1.95552,-1.95552,-0.278063,3.04359
74.45,2.1438,2.1438,-2.00018,-2.00018,-0.10156,2.93024
74.46,1.93121,1.93121,-2.03755,-2.03755,0.0751971,2.80634
74.47,1.7116,1.7116,-2.06765,-2.06765,0.251766,2.67234
74.48,1.48564,1.48564,-2.09051,-2.09051,0.427706,2.52872
74.49,1.254,1.254,-2.10617,-2.10617,0.602577,2.376
74.5,1.01738,1.01738,-2.11473,-2.11473,0.775941,2.21473
74.51,0.776492,0.776492,-2.11627,-2.11627,0.947367,2.04549
74.52,0.532075,0.532075,-2.11094,-2.11094,1.11642,1.86889
74.53,0.284874,0.284874,-2.09887,-2.09887,1.28269,1.68556
74.54,0.0356515,0.0356515,-2.08025,-2.08025,1.44575,1.49617
74.55,-0.214824,-0.214824,-2.05527,-2.05527,1.6052,1.30139
74.56,-0.465774,-0.465774,-2.02414,-2.02414,1.76063,1.10193
74.57,-0.716416,-0.716416,-1.98709,-1.98709,1.91167,0.898503
74.58,-0.965966,-0.965966,-1.94438,-1.94438,2.05792,0.691841
74.59,-1.21364,-1.21364,-1.89627,-1.89627,2.19904,0.48269
74.6,-1.45866,-1.45866,-1.84304,-1.84304,2.33465,0.271802
74.61,-1.70024,-1.70024,-1.785,-1.785,2.46443,0.0599355
74.62,-1.93761,-1.93761,-1.72245,-1.72245,2.58805,-0.152147
74.63,-2.17003,-2.17003,-1.65571,-1.65571,2.70521,-0.363681
74.64,-2.39674,-2.39674,-1.58511,-1.58511,2.8156,-0.573907
74.65,-2.61701,-2.61701,-1.511,-1.511,2.91895,-0.782067
74.66,-2.83014,-2.83014,-1.43372,-1.43372,3.01501,-0.987413
74.67,-3.03542,-3.03542,-1.35363,-1.35363,3.10353,-1.18921
74.68,-3.23219,-3.23219,-1.27108,-1.27108,3.18429,-1.38672
74.69,-3.4198,-3.4198,-1.18642,-1.18642,3.25709,-1.57924
74.7,-3.59764,-3.59764,-1.10003,-1.10003,3.32176,-1.76608
74.71,-3.76512,-3.76512,-1.01227,-1.01227,3.37812,-1.94656
74.72,-3.92167,-3.92167,-0.923483,-0.923483,3.42604,-2.12004
74.73,-4.06676,-4.06676,-0.834039,-0.834039,3.46539,-2.28588
74.74,-4.19992,-4.19992,-0.744288,-0.744288,3.49608,-2.4435
74.75,-4.32068,-4.32068,-0.654576,-0.654576,3.51804,-2.59233
74.76,-4.42863,-4.42863,-0.565243,-0.565243,3.5312,-2.73182
74.77,-4.52338,-4.52338,-0.476621,-0.476621,3.53553,-2.86149
74.78,-4.6046,-4.6046,-0.389033,-0.389033,3.53103,-2.98086
74.79,-4.67199,-4.67199,-0.302789,-0.302789,3.5177,-3.08949
74.8,-4.72531,-4.72531,-0.218191,-0.218191,3.49558,-3.18701
74.81,-4.76434,-4.76434,-0.135525,-0.135525,3.46473,-3.27306
74.82,-4.78891,-4.78891,-0.0550644,-0.0550644,3.42521,-3.34733
74.83,-4.79891,-4.79891,0.0229313,0.0229313,3.37713,-3.40956
74.84,-4.79427,-4.79427,0.098219,0.098219,3.32061,-3.45951
74.85,-4.77495,-4.77495,0.170572,0.170572,3.25579,-3.49701
74.86,-4.74098,-4.74098,0.239779,0.239779,3.18283,-3.52193
74.87,-4.69243,-4.69243,0.30565,0.30565,3.10192,-3.53417
74.88,-4.62939,-4.62939,0.368009,0.368009,3.01325,-3.5337
74.89,-4.55204,-4.55204,0.4267,0.4267,2.91706,-3.5205
74.9,-4.46057,-4.46057,0.481589,0.481589,2.81357,-3.49464
74.91,-4.35524,-4.35524,0.532557,0.532557,2.70305,-3.45619
74.92,-4.23633,-4.23633,0.579507,0.579507,2.58577,-3.40531
74.93,-4.10419,-4.10419,0.622361,0.622361,2.46203,-3.34218
74.94,-3.95919,-3.95919,0.661061,0.661061,2.33213,-3.26701
74.95,-3.80176,-3.80176,0.695569,0.695569,2.19641,-3.18009
74.96,-3.63235,-3.63235,0.725866,0.725866,2.0552,-3.08173
74.97,-3.45147,-3.45147,0.751953,0.751953,1.90885,-2.97227
74.98,-3.25965,-3.25965,0.77385,0.77385,1.75772,-2.85211
74.99,-3.05746,-3.05746,0.791595,0.791595,1.60221,-2.72169
75,-2.84552,-2.84552,0.805246,0.805246,1.44269,-2.58148
75.01,-2.62446,-2.62446,0.814877,0.814877,1.27957,-2.43198
75.02,-2.39494,-2.39494,0.820581,0.820581,1.11324,-2.27372
75.03,-2.15768,-2.15768,0.822466,0.822466,0.944136,-2.10728
75.04,-1.91338,-1.91338,0.820658,0.820658,0.77267,-1.93325
75.05,-1.66279,-1.66279,0.815295,0.815295,0.599272,-1.75227
75.06,-1.40669,-1.40669,0.806532,0.806532,0.424377,-1.56498
75.07,-1.14586,-1.14586,0.794536,0.794536,0.248421,-1.37206
75.08,-0.881091,-0.881091,0.779488,0.779488,0.0718445,-1.17421
75.09,-0.613211,-0.613211,0.761578,0.761578,-0.104912,-0.972123
75.1,-0.343042,-0.343042,0.74101,0.74101,-0.281406,-0.76654
75.11,-0.0714191,-0.0714191,0.717993,0.717993,-0.457197,-0.558199
75.12,0.200816,0.200816,0.692748,0.692748,-0.631845,-0.347848
75.13,0.472819,0.472819,0.6655,0.6655,-0.804913,-0.136246
75.14,0.743747,0.743747,0.636484,0.636484,-0.97597,0.0758463
75.15,1.01276,1.01276,0.605935,0.605935,-1.14459,0.287666
75.16,1.27901,1.27901,0.574096,0.574096,-1.31034,0.49845
75.17,1.54168,1.54168,0.541209,0.541209,-1.47283,0.70744
75.18,1.79995,1.79995,0.50752,0.50752,-1.63163,0.913885
75.19,2.05301,2.05301,0.473272,0.473272,-1.78635,1.11704
75.2,2.30006,2.30006,0.43871,0.43871,-1.9366,1.31618
75.21,2.54035,2.54035,0.404074,0.404074,-2.08202,1.51057
75.22,2.77311,2.77311,0.369603,0.369603,-2.22223,1.69954
75.23,2.99762,2.99762,0.33553,0.33553,-2.35689,1.88238
75.24,3.21317,3.21317,0.302081,0.302081,-2.48566,2.05845
75.25,3.41909,3.41909,0.269477,0.269477,-2.60821,2.22711
75.26,3.61474,3.61474,0.237931,0.237931,-2.72425,2.38776
75.27,3.79949,3.79949,0.207647,0.207647,-2.83347,2.53982
75.28,3.97277,3.97277,0.178818,0.178818,-2.93562,2.68273
75.29,4.13404,4.13404,0.151628,0.151628,-3.03042,2.81599
75.3,4.28278,4.28278,0.126249,0.126249,-3.11765,2.93911
75.31,4.41854,4.41854,0.102838,0.102838,-3.19709,3.05166
75.32,4.54087,4.54087,0.0815431,0.0815431,-3.26854,3.15322
75.33,4.64941,4.64941,0.0624956,0.0624956,-3.33182,3.24344
75.34,4.7438,4.7438,0.0458134,0.0458134,-3.38677,3.32198
75.35,4.82376,4.82376,0.0315993,0.0315993,-3.43326,3.38857
75.36,4.88902,4.88902,0.0199406,0.0199406,-3.47116,3.44296
75.37,4.93939,4.93939,0.0109086,0.0109086,-3.50039,3.48496
75.38,4.9747,4.9747,0.00455871,0.00455871,-3.52087,3.51442
75.39,4.99484,4.99484,0.00092958,0.00092958,-3.53255,3.53123
75.4,4.99976,4.99976,4.33845e-05,4.33845e-05,-3.53539,3.53533
75.41,4.98943,4.98943,0.00190553,0.00190553,-3.52941,3.52671
75.42,4.96389,4.96389,0.00650465,0.00650465,-3.5146,3.5054
75.43,4.92321,4.92321,0.0138127,0.0138127,-3.491,3.47147
75.44,4.86753,4.86753,0.023785,0.023785,-3.45868,3.42505
75.45,4.79702,4.79702,0.0363606,0.0363606,-3.41772,3.3663
75.46,4.71191,4.71191,0.0514623,0.0514623,-3.36821,3.29543
75.47,4.61245,4.61245,0.0689973,0.0689973,-3.31029,3.21271
75.48,4.49897,4.49897,0.0888575,0.0888575,-3.24409,3.11842
75.49,4.37182,4.37182,0.11092,0.11092,-3.16978,3.01291
75.5,4.2314,4.2314,0.135047,0.135047,-3.08755,2.89656
75.51,4.07815,4.07815,0.161089,0.161089,-2.9976,2.76978
75.52,3.91256,3.91256,0.188882,0.188882,-2.90016,2.63304
75.53,3.73514,3.73514,0.218249,0.218249,-2.79547,2.48682
75.54,3.54645,3.54645,0.249004,0.249004,-2.68379,2.33164
75.55,3.34708,3.34708,0.28095,0.28095,-2.5654,2.16808
75.56,3.13766,3.13766,0.313878,0.313878,-2.44061,1.99672
75.57,2.91885,2.91885,0.347575,0.347575,-2.30971,1.81817
75.58,2.69133,2.69133,0.381816,0.381816,-2.17304,1.63307
75.59,2.45581,2.45581,0.416372,0.416372,-2.03094,1.4421
75.6,2.21303,2.21303,0.451009,0.451009,-1.88376,1.24594
75.61,1.96375,1.96375,0.485487,0.485487,-1.73187,1.04529
75.62,1.70875,1.70875,0.519565,0.519565,-1.57566,0.840881
75.63,1.44883,1.44883,0.552997,0.552997,-1.4155,0.633447
75.64,1.18479,1.18479,0.58554,0.58554,-1.25181,0.423733
75.65,0.917459,0.917459,0.616948,0.616948,-1.08499,0.212493
75.66,0.647672,0.647672,0.64698,0.64698,-0.915458,0.00048949
75.67,0.376266,0.376266,0.675395,0.675395,-0.743637,-0.211516
75.68,0.104084,0.104084,0.701957,0.701957,-0.569957,-0.422761
75.69,-0.16803,-0.16803,0.726437,0.726437,-0.394853,-0.632484
75.7,-0.439232,-0.439232,0.748608,0.748608,-0.218762,-0.83993
75.71,-0.708684,-0.708684,0.768256,0.768256,-0.042124,-1.04435
75.72,-0.975552,-0.975552,0.785172,0.785172,0.134619,-1.24502
75.73,-1.23901,-1.23901,0.799157,0.799157,0.311026,-1.4412
75.74,-1.49826,-1.49826,0.810024,0.810024,0.486655,-1.6322
75.75,-1.75249,-1.75249,0.817597,0.817597,0.661068,-1.81733
75.76,-2.00093,-2.00093,0.821715,0.821715,0.833828,-1.99591
75.77,-2.24281,-2.24281,0.822226,0.822226,1.0045,-2.16731
75.78,-2.4774,-2.4774,0.818998,0.818998,1.17267,-2.33091
75.79,-2.70399,-2.70399,0.811911,0.811911,1.33791,-2.48612
75.8,-2.92189,-2.92189,0.800861,0.800861,1.4998,-2.63238
75.81,-3.13044,-3.13044,0.785763,0.785763,1.65794,-2.76917
75.82,-3.32901,-3.32901,0.766549,0.766549,1.81194,-2.896
75.83,-3.51701,-3.51701,0.743167,0.743167,1.9614,-3.0124
75.84,-3.69388,-3.69388,0.715585,0.715585,2.10597,-3.11796
75.85,-3.85909,-3.85909,0.683791,0.683791,2.24527,-3.2123
75.86,-4.01215,-4.01215,0.647791,0.647791,2.37896,-3.29508
75.87,-4.15263,-4.15263,0.607609,0.607609,2.50671,-3.366
75.88,-4.28011,-4.28011,0.563293,0.563293,2.62819,-3.4248
75.89,-4.39423,-4.39423,0.514905,0.514905,2.7431,-3.47128
75.9,-4.49467,-4.49467,0.462532,0.462532,2.85115,-3.50527
75.91,-4.58115,-4.58115,0.406278,0.406278,2.95208,-3.52664
75.92,-4.65343,-4.65343,0.346267,0.346267,3.04563,-3.53532
75.93,-4.71134,-4.71134,0.282642,0.282642,3.13156,-3.53128
75.94,-4.75473,-4.75473,0.215565,0.215565,3.20967,-3.51453
75.95,-4.7835,-4.7835,0.145217,0.145217,3.27976,-3.48513
75.96,-4.7976,-4.7976,0.0717968,0.0717968,3.34165,-3.44318
75.97,-4.79703,-4.79703,-0.00447981,-0.00447981,3.39518,-3.38885
75.98,-4.78184,-4.78184,-0.0833798,-0.0833798,3.44023,-3.32232
75.99,-4.75212,-4.75212,-0.164654,-0.164654,3.47668,-3.24383
76,-4.708,-4.708,-0.248039,-0.248039,3.50445,-3.15367
76.01,-4.64965,-4.64965,-0.333255,-0.333255,3.52345,-3.05215
76.02,-4.57731,-4.57731,-0.420012,-0.420012,3.53364,-2.93966
76.03,-4.49125,-4.49125,-0.508003,-0.508003,3.53501,-2.81658
76.04,-4.39177,-4.39177,-0.596915,-0.596915,3.52753,-2.68337
76.05,-4.27923,-4.27923,-0.686421,-0.686421,3.51124,-2.5405
76.06,-4.15401,-4.15401,-0.776186,-0.776186,3.48618,-2.38848
76.07,-4.01656,-4.01656,-0.865868,-0.865868,3.4524,-2.22787
76.08,-3.86733,-3.86733,-0.955118,-0.955118,3.40999,-2.05925
76.09,-3.70684,-3.70684,-1.04358,-1.04358,3.35906,-1.88321
76.1,-3.53562,-3.53562,-1.1309,-1.1309,3.29973,-1.70039
76.11,-3.35424,-3.35424,-1.21672,-1.21672,3.23215,-1.51146
76.12,-3.1633,-3.1633,-1.30066,-1.30066,3.1565,-1.31708
76.13,-2.96343,-2.96343,-1.38238,-1.38238,3.07296,-1.11797
76.14,-2.75528,-2.75528,-1.46152,-1.46152,2.98173,-0.91483
76.15,-2.53954,-2.53954,-1.53771,-1.53771,2.88305,-0.708399
76.16,-2.3169,-2.3169,-1.61061,-1.61061,2.77717,-0.499419
76.17,-2.08808,-2.08808,-1.67988,-1.67988,2.66435,-0.288641
76.18,-1.85381,-1.85381,-1.74516,-1.74516,2.54486,-0.076825
76.19,-1.61485,-1.61485,-1.80615,-1.80615,2.41902,0.135268
76.2,-1.37196,-1.37196,-1.86252,-1.86252,2.28712,0.346874
76.21,-1.12591,-1.12591,-1.91396,-1.91396,2.14952,0.557232
76.22,-0.877485,-0.877485,-1.96018,-1.96018,2.00653,0.765584
76.23,-0.627457,-0.627457,-2.00091,-2.00091,1.85854,0.971181
76.24,-0.376615,-0.376615,-2.03589,-2.03589,1.7059,1.17328
76.25,-0.125744,-0.125744,-2.06486,-2.06486,1.54899,1.37116
76.26,0.124375,0.124375,-2.08761,-2.08761,1.38821,1.56411
76.27,0.372967,0.372967,-2.10392,-2.10392,1.22397,1.75142
76.28,0.619265,0.619265,-2.11361,-2.11361,1.05666,1.93243
76.29,0.862513,0.862513,-2.11652,-2.11652,0.886715,2.10649
76.3,1.10197,1.10197,-2.1125,-2.1125,0.714551,2.27297
76.31,1.3369,1.3369,-2.10143,-2.10143,0.540602,2.43127
76.32,1.5666,1.5666,-2.08322,-2.08322,0.365301,2.58081
76.33,1.79038,1.79038,-2.05779,-2.05779,0.189087,2.72107
76.34,2.00757,2.00757,-2.02511,-2.02511,0.0124006,2.85154
76.35,2.21753,2.21753,-1.98515,-1.98515,-0.164317,2.97174
76.36,2.41963,2.41963,-1.93791,-1.93791,-0.340624,3.08125
76.37,2.61329,2.61329,-1.88344,-1.88344,-0.516079,3.17966
76.38,2.79794,2.79794,-1.82179,-1.82179,-0.690244,3.26664
76.39,2.97306,2.97306,-1.75304,-1.75304,-0.862685,3.34186
76.4,3.13815,3.13815,-1.67732,-1.67732,-1.03297,3.40505
76.41,3.29275,3.29275,-1.59475,-1.59475,-1.20067,3.45599
76.42,3.43644,3.43644,-1.50551,-1.50551,-1.36537,3.49449
76.43,3.56882,3.56882,-1.40979,-1.40979,-1.52666,3.52041
76.44,3.68954,3.68954,-1.30782,-1.30782,-1.68413,3.53366
76.45,3.79829,3.79829,-1.19982,-1.19982,-1.8374,3.5342
76.46,3.8948,3.8948,-1.08608,-1.08608,-1.98607,3.52202
76.47,3.97884,3.97884,-0.966888,-0.966888,-2.12977,3.49716
76.48,4.05021,4.05021,-0.842559,-0.842559,-2.26816,3.45971
76.49,4.10878,4.10878,-0.713434,-0.713434,-2.40087,3.40982
76.5,4.15442,4.15442,-0.579876,-0.579876,-2.52758,3.34765
76.51,4.18707,4.18707,-0.442265,-0.442265,-2.64798,3.27343
76.52,4.20671,4.20671,-0.301004,-0.301004,-2.76175,3.18744
76.53,4.21336,4.21336,-0.156513,-0.156513,-2.86863,3.08997
76.54,4.20708,4.20708,-0.00922854,-0.00922854,-2.96833,2.98138
76.55,4.18797,4.18797,0.140397,0.140397,-3.06062,2.86206
76.56,4.15616,4.15616,0.291896,0.291896,-3.14525,2.73245
76.57,4.11184,4.11184,0.444791,0.444791,-3.22202,2.59299
76.58,4.05522,4.05522,0.598589,0.598589,-3.29074,2.44421
76.59,3.98657,3.98657,0.752791,0.752791,-3.35124,2.28663
76.6,3.90618,3.90618,0.90689,0.90689,-3.40335,2.12082
76.61,3.81438,3.81438,1.06037,1.06037,-3.44697,1.94738
76.62,3.71152,3.71152,1.21271,1.21271,-3.48196,1.76692
76.63,3.59802,3.59802,1.3634,1.3634,-3.50825,1.58011
76.64,3.4743,3.4743,1.51191,1.51191,-3.52578,1.38762
76.65,3.34081,3.34081,1.65771,1.65771,-3.53449,1.19013
76.66,3.19805,3.19805,1.8003,1.8003,-3.53437,0.988353
76.67,3.04652,3.04652,1.93916,1.93916,-3.52541,0.783022
76.68,2.88677,2.88677,2.07378,2.07378,-3.50764,0.574873
76.69,2.71936,2.71936,2.20366,2.20366,-3.4811,0.364655
76.7,2.54487,2.54487,2.32832,2.32832,-3.44587,0.153125
76.71,2.3639,2.3639,2.44728,2.44728,-3.40202,-0.0589567
76.72,2.17707,2.17707,2.56007,2.56007,-3.34966,-0.270826
76.73,1.985,1.985,2.66626,2.66626,-3.28894,-0.48172
76.74,1.78835,1.78835,2.76541,2.76541,-3.21999,-0.690881
76.75,1.58777,1.58777,2.8571,2.8571,-3.143,-0.897556
76.76,1.38391,1.38391,2.94096,2.94096,-3.05815,-1.101
76.77,1.17745,1.17745,3.01661,3.01661,-2.96565,-1.30048
76.78,0.969064,0.969064,3.08371,3.08371,-2.86575,-1.49528
76.79,0.759414,0.759414,3.14194,3.14194,-2.75868,-1.6847
76.8,0.549176,0.549176,3.19101,3.19101,-2.64471,-1.86806
76.81,0.339017,0.339017,3.23065,3.23065,-2.52414,-2.04469
76.82,0.129601,0.129601,3.26063,3.26063,-2.39725,-2.21397
76.83,-0.0784185,-0.0784185,3.28073,3.28073,-2.26438,-2.37528
76.84,-0.284395,-0.284395,3.29079,3.29079,-2.12584,-2.52804
76.85,-0.487696,-0.487696,3.29065,3.29065,-1.98199,-2.6717
76.86,-0.6877,-0.6877,3.28022,3.28022,-1.83319,-2.80574
76.87,-0.883804,-0.883804,3.2594,3.2594,-1.6798,-2.92969
76.88,-1.07542,-1.07542,3.22816,3.22816,-1.52222,-3.04309
76.89,-1.26199,-1.26199,3.18649,3.18649,-1.36083,-3.14555
76.9,-1.44295,-1.44295,3.1344,3.1344,-1.19604,-3.23668
76.91,-1.61779,-1.61779,3.07197,3.07197,-1.02826,-3.31616
76.92,-1.78601,-1.78601,2.99928,2.99928,-0.857909,-3.38371
